hitparada,rok,mesic,week,pozice,album,interpret,interpret_hlavni,vydavatel
SK - ALBUMS - TOP 100,2018,09,,61,25,Kryštof,Kryštof,I.Richmond.P./Universal Music
SK - ALBUMS - TOP 100,2018,09,,62,Revival,Eminem,Eminem,Universal Music
SK - ALBUMS - TOP 100,2018,09,,63,20 Naj,Karol Duchoň,Karol Duchoň,Opus
SK - ALBUMS - TOP 100,2018,09,,64,ETC,Dara Rolins,Dara Rolins,Nan
SK - ALBUMS - TOP 100,2018,09,,65,Mamma Mia! Here We Go Again  O.S.T.,Různí,Různí,Universal Music
SK - ALBUMS - TOP 100,2018,09,,66,Speak Your Mind (Deluxe),Anne-Marie,Anne-Marie,Warner Music
SK - ALBUMS - TOP 100,2018,09,,67,Piesne 3,Mária Podhradská & Richard Čanaky,Mária Podhradská,Tonada
SK - ALBUMS - TOP 100,2018,09,,68,Piesne z DVD Spievankovo 1 a 2,Mária Podhradská & Richard Čanaky,Mária Podhradská,Tonada
SK - ALBUMS - TOP 100,2018,09,,69,Na pravom poludní,Sima Martausová Band,Sima Martausová Band,Nan
SK - ALBUMS - TOP 100,2018,09,,70,Love Is Here To Stay,Tony Bennett & Diana Krall,Tony Bennett,Universal Music
SK - ALBUMS - TOP 100,2018,09,,71,Vajco,Helenine Oči,Helenine Oči,Spinaker
SK - ALBUMS - TOP 100,2018,09,,72,Starboy,The Weeknd,The Weeknd,Universal Music
SK - ALBUMS - TOP 100,2018,09,,73,Shawn Mendes,Shawn Mendes,Shawn Mendes,Universal Music
SK - ALBUMS - TOP 100,2018,09,,74,ZG,Deethane,Deethane,Championship Music
SK - ALBUMS - TOP 100,2018,09,,75,Poruba,Jaromír Nohavica,Jaromír Nohavica,Petarda Production
SK - ALBUMS - TOP 100,2018,09,,76,Galakoncert,Kandráčovci,Kandráčovci,Forte Production
SK - ALBUMS - TOP 100,2018,09,,77,Našou krajinou,Para,Para,Nan
SK - ALBUMS - TOP 100,2018,09,,78,Dva duby,Kandráčovci,Kandráčovci,Forte Production
SK - ALBUMS - TOP 100,2018,09,,79,Deťom 1,Mária Podhradská & Richard Čanaky,Mária Podhradská,Tonada
SK - ALBUMS - TOP 100,2018,09,,80,Piesne z DVD Spievankovo 6 a Kráľovná Harmónia,Mária Podhradská & Richard Čanaky,Mária Podhradská,Tonada
SK - ALBUMS - TOP 100,2018,09,,81,Fíha tralala - Bumbarasa,Rôzni,Rôzni,Jelen Drums
SK - ALBUMS - TOP 100,2018,09,,82,Potichu (feat. Dievčatá zo Sľuku),Billy Barman,Billy Barman,Slnko Records
SK - ALBUMS - TOP 100,2018,09,,83,Velký flám (Zlaté album),Dalibor Janda,Dalibor Janda,Supraphon
SK - ALBUMS - TOP 100,2018,09,,84,20 Naj II,Karol Duchoň,Karol Duchoň,Opus
SK - ALBUMS - TOP 100,2018,09,,85,"Come Over When You're Sober, Pt. 1",Lil Peep,Lil Peep,Nan
SK - ALBUMS - TOP 100,2018,09,,86,Culture II,Migos,Migos,Universal Music
SK - ALBUMS - TOP 100,2018,09,,87,Voicenotes,Charlie Puth,Charlie Puth,Warner Music
SK - ALBUMS - TOP 100,2018,09,,88,Planet Jarre,Jean Michel Jarre,Jean Michel Jarre,Sony Music
SK - ALBUMS - TOP 100,2018,09,,89,Ta pravá,Karel Gott,Karel Gott,Supraphon
SK - ALBUMS - TOP 100,2018,09,,90,Piesne z DVD Spievankovo 5,Mária Podhradská & Richard Čanaky,Mária Podhradská,Tonada
SK - ALBUMS - TOP 100,2018,09,,91,Uncovered,Robin Schulz,Robin Schulz,Warner Music
SK - ALBUMS - TOP 100,2018,09,,92,Living The Dream,Slash,Slash,Warner Music
SK - ALBUMS - TOP 100,2018,09,,93,Barter,Specialbeatz,Specialbeatz,Comebackgang
SK - ALBUMS - TOP 100,2018,09,,94,DAMN,Kendrick Lamar,Kendrick Lamar,Universal Music
SK - ALBUMS - TOP 100,2018,09,,95,Mať srdce,Kristina,Kristina,Zune Trade
SK - ALBUMS - TOP 100,2018,09,,96,Od večera do rána,Mafia Corner,Mafia Corner,Pavian Records
SK - ALBUMS - TOP 100,2018,09,,97,Zlaté hity: Že je mi lúto,Elán,Elán,Universal Music
SK - ALBUMS - TOP 100,2018,09,,98,10 rokov s vami,Kandráčovci,Kandráčovci,Nan
SK - ALBUMS - TOP 100,2018,09,,99,Spievanky a riekanky spod zlatej brany,Rôzni,Rôzni,"Musica, S.R.O."
SK - ALBUMS - TOP 100,2018,09,,100,1968 / 50 hitů roku naděje a zrady,Různí,Různí,Supraphon
SK - ALBUMS - TOP 100,2018,10,,1,A Star Is Born,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
SK - ALBUMS - TOP 100,2018,10,,2,Kamikaze,Eminem,Eminem,Universal Music
SK - ALBUMS - TOP 100,2018,10,,3,Trench,Twenty One Pilots,Twenty One Pilots,Warner Music
SK - ALBUMS - TOP 100,2018,10,,4,Precedens,Ego,Ego,Ego
SK - ALBUMS - TOP 100,2018,10,,5,Pesničky pre (ne)poslušné deti 3,Miro Jaroš,Miro Jaroš,Galgan Music
SK - ALBUMS - TOP 100,2018,10,,6,Východná (Live),I.M.T.Smile & Kandráčovci,I.M.T.Smile,Universal Music
SK - ALBUMS - TOP 100,2018,10,,7,7,David Guetta,David Guetta,Warner Music
SK - ALBUMS - TOP 100,2018,10,,8,beerbongs & bentleys,Post Malone,Post Malone,Universal Music
SK - ALBUMS - TOP 100,2018,10,,9,÷ (Divide),Ed Sheeran,Ed Sheeran,Warner Music
SK - ALBUMS - TOP 100,2018,10,,10,Evolve,Imagine Dragons,Imagine Dragons,Universal Music
SK - ALBUMS - TOP 100,2018,10,,11,Diamant,Lvcas Dope & Dj Wich,Lvcas Dope,Fck Them
SK - ALBUMS - TOP 100,2018,10,,12,?,Xxxtentacion,Xxxtentacion,Universal Music
SK - ALBUMS - TOP 100,2018,10,,13,Sweetener,Ariana Grande,Ariana Grande,Universal Music
SK - ALBUMS - TOP 100,2018,10,,14,Dezert,Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2018,10,,15,ASTROWORLD,Travis Scott,Travis Scott,Sony Music
SK - ALBUMS - TOP 100,2018,10,,16,Tha Carter V,Lil Wayne,Lil Wayne,Universal Music
SK - ALBUMS - TOP 100,2018,10,,17,Sokoly,Kandráčovci,Kandráčovci,Forte Production
SK - ALBUMS - TOP 100,2018,10,,18,Scorpion,Drake,Drake,Universal Music
SK - ALBUMS - TOP 100,2018,10,,19,Red Pill Blues,Maroon 5,Maroon 5,Universal Music
SK - ALBUMS - TOP 100,2018,10,,20,"V rádiu hrál Elán, keď umrel ...",Pil C,Pil C,Comebackgang
SK - ALBUMS - TOP 100,2018,10,,21,Celým srdcom,Espe,Espe,Nan
SK - ALBUMS - TOP 100,2018,10,,22,Double Album,Miro Žbirka,Miro Žbirka,Universal Music
SK - ALBUMS - TOP 100,2018,10,,23,Egypt Station,Paul Mccartney,Paul Mccartney,Universal Music
SK - ALBUMS - TOP 100,2018,10,,24,Yak Orol,Čis T,Čis T,Chop Down Records
SK - ALBUMS - TOP 100,2018,10,,25,Dua Lipa,Dua Lipa,Dua Lipa,Warner Music
SK - ALBUMS - TOP 100,2018,10,,26,Poschod13.,Strapo,Strapo,White Trash
SK - ALBUMS - TOP 100,2018,10,,27,30,Adam Ďurica,Adam Ďurica,Universal Music
SK - ALBUMS - TOP 100,2018,10,,28,Pesničky pre deti 6,Různí,Různí,Zune Trade
SK - ALBUMS - TOP 100,2018,10,,29,Polet'iv by'm na kraj sveta,Štefan Štec,Štefan Štec,Nan
SK - ALBUMS - TOP 100,2018,10,,30,Dancing Queen,Cher,Cher,Warner Music
SK - ALBUMS - TOP 100,2018,10,,31,Lavicka Pimpin',Gleb,Gleb,Fck Them
SK - ALBUMS - TOP 100,2018,10,,32,Pancier,Separ,Separ,Dms Records
SK - ALBUMS - TOP 100,2018,10,,33,Garáž,Fobia Kid,Fobia Kid,Fobia Kid
SK - ALBUMS - TOP 100,2018,10,,34,"Dobrý deň, to som ja",Sima Martausová Band,Sima Martausová Band,Nan
SK - ALBUMS - TOP 100,2018,10,,35,Kam ma zavolá,Heartbeat,Heartbeat,Nan
SK - ALBUMS - TOP 100,2018,10,,36,Femina,Sima,Sima,Gajlo Records
SK - ALBUMS - TOP 100,2018,10,,37,WLK,Momo,Momo,Momo
SK - ALBUMS - TOP 100,2018,10,,38,Sbohem Roxano,Yzomandias,Yzomandias,Milion+ Ent
SK - ALBUMS - TOP 100,2018,10,,39,Molekuly zvuku,Desmod,Desmod,Nan
SK - ALBUMS - TOP 100,2018,10,,40,DAY69,6Ix9Ine,6Ix9Ine,Universal Music
SK - ALBUMS - TOP 100,2018,10,,41,Raise Vibration,Lenny Kravitz ,Lenny Kravitz,Warner Music
SK - ALBUMS - TOP 100,2018,10,,42,Pesničky pre (ne)poslušné deti,Miro Jaroš,Miro Jaroš,Galgan Music
SK - ALBUMS - TOP 100,2018,10,,43,Mar De Colores,Alvaro Soler,Alvaro Soler,Universal Music
SK - ALBUMS - TOP 100,2018,10,,44,20 Naj,Karol Duchoň,Karol Duchoň,Opus
SK - ALBUMS - TOP 100,2018,10,,45,Já nemám strach,Hana Zagorová,Hana Zagorová,Supraphon
SK - ALBUMS - TOP 100,2018,10,,46,Na pravom poludní,Sima Martausová Band,Sima Martausová Band,Nan
SK - ALBUMS - TOP 100,2018,10,,47,Krstný otec,Rytmus,Rytmus,Tvoj Tatko Records
SK - ALBUMS - TOP 100,2018,10,,48,17,Xxxtentacion,Xxxtentacion,Bad Vibes Forever/Empire
SK - ALBUMS - TOP 100,2018,10,,49,Youngblood,5 Seconds Of Summer,5 Seconds Of Summer,Universal Music
SK - ALBUMS - TOP 100,2018,10,,50,Alfa,Ektor,Ektor,Detektor/Universal Music
SK - ALBUMS - TOP 100,2018,10,,51,Memories...Do Not Open,Chainsmokers,Chainsmokers,Sony Music
SK - ALBUMS - TOP 100,2018,10,,52,reputation,Taylor Swift,Taylor Swift,Universal Music
SK - ALBUMS - TOP 100,2018,10,,53,Camila,Camila Cabello,Camila Cabello,Sony Music
SK - ALBUMS - TOP 100,2018,10,,54,Navždy,Kontrafakt,Kontrafakt,Universal Music
SK - ALBUMS - TOP 100,2018,10,,55,Spolu,Tomáš Klus,Tomáš Klus,Tomáš Klus / Supraphon
SK - ALBUMS - TOP 100,2018,10,,56,Čosi úsmevné,Dano Heriban,Dano Heriban,Hedart
SK - ALBUMS - TOP 100,2018,10,,57,Best Of,Elán,Elán,Universal Music
SK - ALBUMS - TOP 100,2018,10,,58,Pustite Karola!,Horkýže Slíže,Horkýže Slíže,Spinaker
SK - ALBUMS - TOP 100,2018,10,,59,3 (The Purple Album),Lukas Graham,Lukas Graham,Warner Music
SK - ALBUMS - TOP 100,2018,10,,60,TESTING,A$Ap Rocky,A$Ap Rocky,Sony Music
SK - ALBUMS - TOP 100,2018,10,,61,Speak Your Mind (Deluxe),Anne-Marie,Anne-Marie,Warner Music
SK - ALBUMS - TOP 100,2018,10,,62,Našou krajinou,Para,Para,Nan
SK - ALBUMS - TOP 100,2018,10,,63,Akta X,Ty Nikdy,Ty Nikdy,Ty Nikdy/Warner Music
SK - ALBUMS - TOP 100,2018,10,,64,Potichu (feat. Dievčatá zo Sľuku),Billy Barman,Billy Barman,Slnko Records
SK - ALBUMS - TOP 100,2018,10,,65,Neúprosný čas,Kollárovci,Kollárovci,Spinaker
SK - ALBUMS - TOP 100,2018,10,,66,7,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2018,10,,67,Echo,Zuzana Smatanová,Zuzana Smatanová,Pandora Art
SK - ALBUMS - TOP 100,2018,10,,68,mono.,Rm,Rm,Nan
SK - ALBUMS - TOP 100,2018,10,,69,Pouliční Ekonomická 3: Láska & Loyalita,Sergei Barracuda,Sergei Barracuda,Azurit Kingdom
SK - ALBUMS - TOP 100,2018,10,,70,Bohemian Rhapsody O.S.T.,Queen,Queen,Universal Music
SK - ALBUMS - TOP 100,2018,10,,71,Velký flám (Zlaté album),Dalibor Janda,Dalibor Janda,Supraphon
SK - ALBUMS - TOP 100,2018,10,,72,ETC,Dara Rolins,Dara Rolins,Nan
SK - ALBUMS - TOP 100,2018,10,,73,20 Naj II,Karol Duchoň,Karol Duchoň,Opus
SK - ALBUMS - TOP 100,2018,10,,74,Deťom 1,Mária Podhradská & Richard Čanaky,Mária Podhradská,Tonada
SK - ALBUMS - TOP 100,2018,10,,75,Kuk ani muk,Smejko a Tanculienka,Smejko,Spinaker
SK - ALBUMS - TOP 100,2018,10,,76,Quiero Volver,Tini,Tini,Universal Music
SK - ALBUMS - TOP 100,2018,10,,77,ZG,Deethane,Deethane,Championship Music
SK - ALBUMS - TOP 100,2018,10,,78,Platinum Collection,Horkýže Slíže,Horkýže Slíže,Warner Music
SK - ALBUMS - TOP 100,2018,10,,79,History,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - ALBUMS - TOP 100,2018,10,,80,Od večera do rána,Mafia Corner,Mafia Corner,Pavian Records
SK - ALBUMS - TOP 100,2018,10,,81,Beautiful Trauma,P!Nk,P!Nk,Sony Music
SK - ALBUMS - TOP 100,2018,10,,82,Greatest Hits I & II,Queen,Queen,Universal Music
SK - ALBUMS - TOP 100,2018,10,,83,Shawn Mendes,Shawn Mendes,Shawn Mendes,Universal Music
SK - ALBUMS - TOP 100,2018,10,,84,Living The Dream,Slash,Slash,Warner Music
SK - ALBUMS - TOP 100,2018,10,,85,Voicenotes,Charlie Puth,Charlie Puth,Warner Music
SK - ALBUMS - TOP 100,2018,10,,86,Budeme to stále my,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - ALBUMS - TOP 100,2018,10,,87,Dva duby,Kandráčovci,Kandráčovci,Forte Production
SK - ALBUMS - TOP 100,2018,10,,88,"Come Over When You're Sober, Pt. 1",Lil Peep,Lil Peep,Nan
SK - ALBUMS - TOP 100,2018,10,,89,Piesne z DVD Spievankovo 1 a 2,Mária Podhradská & Richard Čanaky,Mária Podhradská,Tonada
SK - ALBUMS - TOP 100,2018,10,,90,Love Is Here To Stay,Tony Bennett & Diana Krall,Tony Bennett,Universal Music
SK - ALBUMS - TOP 100,2018,10,,91,Zlaté hity: Že je mi lúto,Elán,Elán,Universal Music
SK - ALBUMS - TOP 100,2018,10,,92,You Should Know,Emma Drobná,Emma Drobná,Warner Music
SK - ALBUMS - TOP 100,2018,10,,93,Swimming,Mac Miller,Mac Miller,Warner Music
SK - ALBUMS - TOP 100,2018,10,,94,Piesne z DVD Spievankovo 6 a Kráľovná Harmónia,Mária Podhradská & Richard Čanaky,Mária Podhradská,Tonada
SK - ALBUMS - TOP 100,2018,10,,95,Mamma Mia! Here We Go Again  O.S.T.,Různí,Různí,Universal Music
SK - ALBUMS - TOP 100,2018,10,,96,Elephants on Acid,Cypress Hill,Cypress Hill,Warner Music
SK - ALBUMS - TOP 100,2018,10,,97,DAMN,Kendrick Lamar,Kendrick Lamar,Universal Music
SK - ALBUMS - TOP 100,2018,10,,98,Sexy exity,Xindl X,Xindl X,Universal Music
SK - ALBUMS - TOP 100,2018,10,,99,Revival,Eminem,Eminem,Universal Music
SK - ALBUMS - TOP 100,2018,10,,100,25,Kryštof,Kryštof,I.Richmond.P./Universal Music
SK - ALBUMS - TOP 100,2018,11,,1,A Star Is Born,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
SK - ALBUMS - TOP 100,2018,11,,2,Origins,Imagine Dragons,Imagine Dragons,Universal Music
SK - ALBUMS - TOP 100,2018,11,,3,"Dovi, dopo",Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2018,11,,4,Budeme to stále my,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - ALBUMS - TOP 100,2018,11,,5,Radostné Vianoce,Šarišan,Šarišan,A.L.I.
SK - ALBUMS - TOP 100,2018,11,,6,Bohemian Rhapsody O.S.T.,Queen,Queen,Universal Music
SK - ALBUMS - TOP 100,2018,11,,7,Kamikaze,Eminem,Eminem,Universal Music
SK - ALBUMS - TOP 100,2018,11,,8,Greatest Hits (Remastered),Queen,Queen,Universal Music
SK - ALBUMS - TOP 100,2018,11,,9,Tešíme sa na Ježiška,Miro Jaroš,Miro Jaroš,Galgan Music
SK - ALBUMS - TOP 100,2018,11,,10,Východná (Live),I.M.T.Smile & Kandráčovci,I.M.T.Smile,Universal Music
SK - ALBUMS - TOP 100,2018,11,,11,"Come Over When You're Sober, Pt. 2",Lil Peep,Lil Peep,Sony Music
SK - ALBUMS - TOP 100,2018,11,,12,Precedens,Ego,Ego,Ego
SK - ALBUMS - TOP 100,2018,11,,13,Diamant,Lvcas Dope & Dj Wich,Lvcas Dope,Fck Them
SK - ALBUMS - TOP 100,2018,11,,14,Pesničky pre (ne)poslušné deti 3,Miro Jaroš,Miro Jaroš,Galgan Music
SK - ALBUMS - TOP 100,2018,11,,15,EvoLucie,Lucie,Lucie,Brainzone
SK - ALBUMS - TOP 100,2018,11,,16,Platinum Collection,Queen,Queen,Universal Music
SK - ALBUMS - TOP 100,2018,11,,17,Trench,Twenty One Pilots,Twenty One Pilots,Warner Music
SK - ALBUMS - TOP 100,2018,11,,18,÷ (Divide),Ed Sheeran,Ed Sheeran,Warner Music
SK - ALBUMS - TOP 100,2018,11,,19,Evolve,Imagine Dragons,Imagine Dragons,Universal Music
SK - ALBUMS - TOP 100,2018,11,,20,beerbongs & bentleys,Post Malone,Post Malone,Universal Music
SK - ALBUMS - TOP 100,2018,11,,21,Si,Andrea Bocelli,Andrea Bocelli,Universal Music
SK - ALBUMS - TOP 100,2018,11,,22,7,David Guetta,David Guetta,Warner Music
SK - ALBUMS - TOP 100,2018,11,,23,Dezert,Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2018,11,,24,Sweetener,Ariana Grande,Ariana Grande,Universal Music
SK - ALBUMS - TOP 100,2018,11,,25,Vianočné pesničky spievajú detičky,Rôzni,Rôzni,Zune Trade
SK - ALBUMS - TOP 100,2018,11,,26,Christmas,Michael Bublé,Michael Bublé,Warner Music
SK - ALBUMS - TOP 100,2018,11,,27,"Hip, hip, hurá !",Smejko a Tanculienka,Smejko,Spinaker
SK - ALBUMS - TOP 100,2018,11,,28,?,Xxxtentacion,Xxxtentacion,Universal Music
SK - ALBUMS - TOP 100,2018,11,,29,Sokoly,Kandráčovci,Kandráčovci,Forte Production
SK - ALBUMS - TOP 100,2018,11,,30,Best Of Československé,La Gioia,La Gioia,Nan
SK - ALBUMS - TOP 100,2018,11,,31,Koleda,Kandráčovci,Kandráčovci,Forte Production
SK - ALBUMS - TOP 100,2018,11,,32,Garáž,Fobia Kid,Fobia Kid,Fobia Kid
SK - ALBUMS - TOP 100,2018,11,,33,LM5,Little Mix,Little Mix,Sony Music
SK - ALBUMS - TOP 100,2018,11,,34,Double Album,Miro Žbirka,Miro Žbirka,Universal Music
SK - ALBUMS - TOP 100,2018,11,,35,Polet'iv by'm na kraj sveta,Štefan Štec,Štefan Štec,Nan
SK - ALBUMS - TOP 100,2018,11,,36,ASTROWORLD,Travis Scott,Travis Scott,Sony Music
SK - ALBUMS - TOP 100,2018,11,,37,Najkrajšie vianočné pesničky 2,Různí,Různí,"Musica, S.R.O."
SK - ALBUMS - TOP 100,2018,11,,38,"Dobrý deň, to som ja",Sima Martausová Band,Sima Martausová Band,Nan
SK - ALBUMS - TOP 100,2018,11,,39,"V rádiu hrál Elán, keď umrel ...",Pil C,Pil C,Comebackgang
SK - ALBUMS - TOP 100,2018,11,,40,Celým srdcom,Espe,Espe,Nan
SK - ALBUMS - TOP 100,2018,11,,41,Oppidum,Lenka Filipová,Lenka Filipová,Universal Music
SK - ALBUMS - TOP 100,2018,11,,42,Pesničky pre deti 3,Různí,Různí,Zune Trade
SK - ALBUMS - TOP 100,2018,11,,43,Simulation Theory,Muse,Muse,Warner Music
SK - ALBUMS - TOP 100,2018,11,,44,20 Naj,Karol Duchoň,Karol Duchoň,Opus
SK - ALBUMS - TOP 100,2018,11,,45,Poschod13.,Strapo,Strapo,White Trash
SK - ALBUMS - TOP 100,2018,11,,46,love,Michael Bublé,Michael Bublé,Warner Music
SK - ALBUMS - TOP 100,2018,11,,47,Nejlepší vánoční album všech dob,Různí,Různí,Universal Music
SK - ALBUMS - TOP 100,2018,11,,48,Dua Lipa,Dua Lipa,Dua Lipa,Warner Music
SK - ALBUMS - TOP 100,2018,11,,49,Jeden (Live),Piarmusic,Piarmusic,Piarpro
SK - ALBUMS - TOP 100,2018,11,,50,30,Adam Ďurica,Adam Ďurica,Universal Music
SK - ALBUMS - TOP 100,2018,11,,51,Red Pill Blues,Maroon 5,Maroon 5,Universal Music
SK - ALBUMS - TOP 100,2018,11,,52,Happy Xmas,Eric Clapton,Eric Clapton,Universal Music
SK - ALBUMS - TOP 100,2018,11,,53,Sbohem Roxano,Yzomandias,Yzomandias,Milion+ Ent
SK - ALBUMS - TOP 100,2018,11,,54,Lavicka Pimpin',Gleb,Gleb,Fck Them
SK - ALBUMS - TOP 100,2018,11,,55,Pesničky pre (ne)poslušné deti,Miro Jaroš,Miro Jaroš,Galgan Music
SK - ALBUMS - TOP 100,2018,11,,56,Vianočné pesničky spievajú detičky 2,Různí,Různí,Zune Trade
SK - ALBUMS - TOP 100,2018,11,,57,Pianko,Peter Nagy,Peter Nagy,Supraphon
SK - ALBUMS - TOP 100,2018,11,,58,Effet Miroir,Zaz,Zaz,Warner Music
SK - ALBUMS - TOP 100,2018,11,,59,Scorpion,Drake,Drake,Universal Music
SK - ALBUMS - TOP 100,2018,11,,60,Femina,Sima,Sima,Gajlo Records
SK - ALBUMS - TOP 100,2018,11,,61,Vita Ce N'e,Eros Ramazzotti,Eros Ramazzotti,Universal Music
SK - ALBUMS - TOP 100,2018,11,,62,Kam ma zavolá,Heartbeat,Heartbeat,Nan
SK - ALBUMS - TOP 100,2018,11,,63,Molekuly zvuku,Desmod,Desmod,Nan
SK - ALBUMS - TOP 100,2018,11,,64,Čaro Vianoc,La Gioia,La Gioia,Nan
SK - ALBUMS - TOP 100,2018,11,,65,Pancier,Separ,Separ,Dms Records
SK - ALBUMS - TOP 100,2018,11,,66,Na pravom poludní,Sima Martausová Band,Sima Martausová Band,Nan
SK - ALBUMS - TOP 100,2018,11,,67,Box úplne prvých 4 nahrávok,Horkýže Slíže,Horkýže Slíže,Warner Music
SK - ALBUMS - TOP 100,2018,11,,68,Echo,Zuzana Smatanová,Zuzana Smatanová,Pandora Art
SK - ALBUMS - TOP 100,2018,11,,69,20 Naj II,Karol Duchoň,Karol Duchoň,Opus
SK - ALBUMS - TOP 100,2018,11,,70,Bílé Vánoce,Různí,Různí,Universal Music
SK - ALBUMS - TOP 100,2018,11,,71,7,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2018,11,,72,History,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - ALBUMS - TOP 100,2018,11,,73,Greatest Hits II (2011 Remaster),Queen,Queen,Universal Music
SK - ALBUMS - TOP 100,2018,11,,74,100 Greatest Christmas,Různí,Různí,Warner Music
SK - ALBUMS - TOP 100,2018,11,,75,Yak Orol,Čis T,Čis T,Chop Down Records
SK - ALBUMS - TOP 100,2018,11,,76,Neúprosný čas,Kollárovci,Kollárovci,Spinaker
SK - ALBUMS - TOP 100,2018,11,,77,Pustite Karola!,Horkýže Slíže,Horkýže Slíže,Spinaker
SK - ALBUMS - TOP 100,2018,11,,78,Zlaté vánoční album,Různí,Různí,Supraphon
SK - ALBUMS - TOP 100,2018,11,,79,Best Of,Elán,Elán,Universal Music
SK - ALBUMS - TOP 100,2018,11,,80,Memories...Do Not Open,Chainsmokers,Chainsmokers,Sony Music
SK - ALBUMS - TOP 100,2018,11,,81,No Tourists,Prodigy,Prodigy,Warner Music
SK - ALBUMS - TOP 100,2018,11,,82,Raise Vibration,Lenny Kravitz ,Lenny Kravitz,Warner Music
SK - ALBUMS - TOP 100,2018,11,,83,Down The Road Wherever,Mark Knopfler,Mark Knopfler,Universal Music
SK - ALBUMS - TOP 100,2018,11,,84,50 důvodů proč mít rád Vánoce,Různí,Různí,Universal Music
SK - ALBUMS - TOP 100,2018,11,,85,Youngblood,5 Seconds Of Summer,5 Seconds Of Summer,Universal Music
SK - ALBUMS - TOP 100,2018,11,,86,WLK,Momo,Momo,Momo
SK - ALBUMS - TOP 100,2018,11,,87,reputation,Taylor Swift,Taylor Swift,Universal Music
SK - ALBUMS - TOP 100,2018,11,,88,Spolu,Tomáš Klus,Tomáš Klus,Tomáš Klus / Supraphon
SK - ALBUMS - TOP 100,2018,11,,89,Já ti zabrnkám / Balady,Václav Neckář,Václav Neckář,Supraphon
SK - ALBUMS - TOP 100,2018,11,,90,My Christmas   +DVD,Andrea Bocelli,Andrea Bocelli,Universal Music
SK - ALBUMS - TOP 100,2018,11,,91,"Hity, které si zpíváte o Vánocích",Různí,Různí,Universal Music
SK - ALBUMS - TOP 100,2018,11,,92,25,Kryštof,Kryštof,I.Richmond.P./Universal Music
SK - ALBUMS - TOP 100,2018,11,,93,Piesne z DVD Spievankovo 1 a 2,Mária Podhradská & Richard Čanaky,Mária Podhradská,Tonada
SK - ALBUMS - TOP 100,2018,11,,94,Koncert,Richard Müller,Richard Müller,Nan
SK - ALBUMS - TOP 100,2018,11,,95,TESTING,A$Ap Rocky,A$Ap Rocky,Sony Music
SK - ALBUMS - TOP 100,2018,11,,96,ETC,Dara Rolins,Dara Rolins,Nan
SK - ALBUMS - TOP 100,2018,11,,97,3 (The Purple Album),Lukas Graham,Lukas Graham,Warner Music
SK - ALBUMS - TOP 100,2018,11,,98,Egypt Station,Paul Mccartney,Paul Mccartney,Universal Music
SK - ALBUMS - TOP 100,2018,11,,99,17,Xxxtentacion,Xxxtentacion,Bad Vibes Forever/Empire
SK - ALBUMS - TOP 100,2018,11,,100,Deťom 1,Mária Podhradská & Richard Čanaky,Mária Podhradská,Tonada
SK - ALBUMS - TOP 100,2018,12,,1,"Dovi, dopo",Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2018,12,,2,Radostné Vianoce,Šarišan,Šarišan,A.L.I.
SK - ALBUMS - TOP 100,2018,12,,3,A Star Is Born,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
SK - ALBUMS - TOP 100,2018,12,,4,Bohemian Rhapsody O.S.T.,Queen,Queen,Universal Music
SK - ALBUMS - TOP 100,2018,12,,5,Nie som tu náhodou,Majk Spirit,Majk Spirit,Spirit Music
SK - ALBUMS - TOP 100,2018,12,,6,Tešíme sa na Ježiška,Miro Jaroš,Miro Jaroš,Galgan Music
SK - ALBUMS - TOP 100,2018,12,,7,Podla seba,Sima,Sima,Ruka Hore
SK - ALBUMS - TOP 100,2018,12,,8,Budeme to stále my,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - ALBUMS - TOP 100,2018,12,,9,Origins,Imagine Dragons,Imagine Dragons,Universal Music
SK - ALBUMS - TOP 100,2018,12,,10,Východná (Live),I.M.T.Smile & Kandráčovci,I.M.T.Smile,Universal Music
SK - ALBUMS - TOP 100,2018,12,,11,Christmas,Michael Bublé,Michael Bublé,Warner Music
SK - ALBUMS - TOP 100,2018,12,,12,Krtek Money Life,Milion+,Milion+,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2018,12,,13,Koleda,Kandráčovci,Kandráčovci,Forte Production
SK - ALBUMS - TOP 100,2018,12,,14,Pesničky pre (ne)poslušné deti 3,Miro Jaroš,Miro Jaroš,Galgan Music
SK - ALBUMS - TOP 100,2018,12,,15,Sokoly,Kandráčovci,Kandráčovci,Forte Production
SK - ALBUMS - TOP 100,2018,12,,16,Greatest Hits (Remastered),Queen,Queen,Universal Music
