,hitparada,rok,mesic,pozice,track,interpret,interpret_hlavni,vydavatel
265379,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,11,Svaz českých bohémů,Wohnout,Wohnout,Warner Music
265380,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,12,"BUDE LÍP (feat. Nik Tendo, Hasan & Kamil Hoffmann)",Milion+,Milion+,Milion+ Ent./universal Music
265381,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,13,Dopis v láhvi,Earth,Earth,Earth
265382,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,14,Zlato,Viktor Sheen,Viktor Sheen,Viktor Sheen
265383,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,15,Dělám stojky,Berenika Kohoutová,Berenika Kohoutová,Universal Music
265384,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,16,Za 100 let,Za100let,Za100let,Supraphon
265385,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,17,Sedm (feat. Hasan),Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
265386,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,18,Srdce nehasnou,Karel Gott/charlotte Ella Gottová,Karel Gott,Supraphon
265387,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,19,Self Made Snippet (feat. Separ),Yzomandias,Yzomandias,Milion+ Ent./universal Music
265388,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,20,Sold Out (feat. Nik Tendo),Yzomandias,Yzomandias,Milion+ Ent./universal Music
265389,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,21,3 kolesa,Viktor Sheen,Viktor Sheen,Viktor Sheen
265390,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,22,Cizí zeď,Onemanshow Foundation,Onemanshow Foundation,Warner Music
265391,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,23,Deja Vu (feat. Yzomandias),Viktor Sheen,Viktor Sheen,Viktor Sheen
265392,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,24,Cizí sny (feat. Luisa),Viktor Sheen,Viktor Sheen,Viktor Sheen
265393,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,25,O trochu líp (feat. Rest),Renne Dang,Renne Dang,Blakkwood/universal Music
265394,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,26,Nekonečno,Viktor Sheen,Viktor Sheen,Viktor Sheen
265395,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,27,Síla starejch vín,Škwor,Škwor,Supraphon
265396,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,28,Plakala,Divokej Bill,Divokej Bill,Warner Music
265397,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,29,Nápisy,Viktor Sheen,Viktor Sheen,Viktor Sheen
265398,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,30,Potkal jsem tě po letech,Chinaski,Chinaski,Brainzone
265399,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,31,Každý ráno,Chinaski,Chinaski,Brainzone
265400,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,32,"CHTĚLY BY TO MÍT (feat. Nik Tendo, Kamil Hoffmann,",Milion+,Milion+,Milion+ Ent./universal Music
265401,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,33,Matfyzák na discu,Pokáč,Pokáč,Warner Music
265402,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,34,Demons (feat. Nik Tendo),Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
265403,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,35,"Lui, Gucci, Fendi",Yzomandias,Yzomandias,Milion+ Ent./universal Music
265404,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,36,OTCHI,Mirai,Mirai,Universal Music
265405,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,37,Kancelář,Ektor,Ektor,Detektor/universal Music
265406,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,38,Sám (feat. Nik Tendo),Hasan,Hasan,Milion+ Ent./universal Music
265407,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,39,"Mami, koukej, jsem frajer!",Sensey,Sensey,Universal Music
265408,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,40,Malá dáma,Kabát,Kabát,Warner Music
265409,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,41,Už se neptám,Dorian,Dorian,Blakkwood/universal Music
265410,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,42,"Když nemůžeš, tak přidej",Mirai,Mirai,Universal Music
265411,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,43,Barvy,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
265412,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,44,Sweet Chilli,Ben Cristovao,Ben Cristovao,Championship Music
265413,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,45,Maria,Stein27,Stein27,Mike Roft Records/warner Music
265414,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,46,Víno,Chinaski,Chinaski,Brainzone
265415,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,47,Asio,Ben Cristovao & The Glowsticks,Ben Cristovao,Championship Music
265416,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,48,Play (feat. Fobia Kid),Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
265417,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,49,Hvězdář,Udg,Udg,Sony Music
265418,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,8,50,Perfect Week,Calin,Calin,Mike Roft Records/warner Music
265619,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,1,"Až na měsíc (feat. Calin, Hasan & Nik Tendo)",Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
265620,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,2,Mráz,Viktor Sheen,Viktor Sheen,Viktor Sheen
265621,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,3,Kytky z pumpy,Renne Dang,Renne Dang,Blakkwood/universal Music
265622,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,4,Aleiaio,Ben Cristovao,Ben Cristovao,Championship Music
265623,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,5,Sladká,Dorian,Dorian,Blakkwood/universal Music
265624,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,6,Zlatíčka,Kapitán Demo,Kapitán Demo,Kapitán Demo
265625,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,7,Manifest,Stein27,Stein27,Mike Roft Records/warner Music
265626,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,8,Alkohol a Molly,Viktor Sheen,Viktor Sheen,Viktor Sheen
265627,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,9,Acapella (feat. Fito Blanko & Frankie J),Mikolas Josef,Mikolas Josef,Vivienne Records
265628,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,10,Černobílej svět,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
265629,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,11,Sám (feat. Nik Tendo),Hasan,Hasan,Milion+ Ent./universal Music
265630,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,12,Zlato,Viktor Sheen,Viktor Sheen,Viktor Sheen
265631,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,13,Nik Tendo - Scale To Fit,Yzomandias,Yzomandias,Milion+ Ent./universal Music
265632,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,14,Proud (feat. Dorian),Adam Mišík,Adam Mišík,Universal Music
265633,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,15,"BUDE LÍP (feat. Nik Tendo, Hasan & Kamil Hoffmann)",Milion+,Milion+,Milion+ Ent./universal Music
265634,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,16,Pro nás dva,Ben Cristovao,Ben Cristovao,Championship Music
265635,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,17,Svaz českých bohémů,Wohnout,Wohnout,Warner Music
265636,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,18,RBMK (feat. Viktor Sheen),Pil C,Pil C,Universal Music
265637,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,19,Cizí sny (feat. Luisa),Viktor Sheen,Viktor Sheen,Viktor Sheen
265638,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,20,Sedm (feat. Hasan),Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
265639,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,21,MY,Samey,Samey,Fck Them/universal Music
265640,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,22,ruky,Samey,Samey,Fck Them/universal Music
265641,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,23,Za 100 let,Za100let,Za100let,Supraphon
265642,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,24,? (feat. Yzomandias),Samey,Samey,Fck Them/universal Music
265643,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,25,Dělám stojky,Berenika Kohoutová,Berenika Kohoutová,Universal Music
265644,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,26,cool (feat. Ben Cristovao),Samey,Samey,Fck Them/universal Music
265645,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,27,Dopis v láhvi,Earth,Earth,Earth
265646,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,28,Deja Vu (feat. Yzomandias),Viktor Sheen,Viktor Sheen,Viktor Sheen
265647,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,29,3 kolesa,Viktor Sheen,Viktor Sheen,Viktor Sheen
265648,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,30,ferrari mindset (feat. Taomi),Samey,Samey,Fck Them/universal Music
265649,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,31,lotus (feat. Zayo & Saul),Samey,Samey,Fck Them/universal Music
265650,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,32,Cizí zeď,Onemanshow Foundation,Onemanshow Foundation,Warner Music
265651,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,33,Srdce nehasnou,Karel Gott/charlotte Ella Gottová,Karel Gott,Supraphon
265652,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,34,Nekonečno,Viktor Sheen,Viktor Sheen,Viktor Sheen
265653,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,35,Sold Out (feat. Nik Tendo),Yzomandias,Yzomandias,Milion+ Ent./universal Music
265654,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,36,! (feat. Gleb),Samey,Samey,Fck Them/universal Music
265655,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,37,Kancelář,Ektor,Ektor,Detektor/universal Music
265656,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,38,Nápisy,Viktor Sheen,Viktor Sheen,Viktor Sheen
265657,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,39,Síla starejch vín,Škwor,Škwor,Supraphon
265658,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,40,"CHTĚLY BY TO MÍT (feat. Nik Tendo, Kamil Hoffmann,",Milion+,Milion+,Milion+ Ent./universal Music
265659,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,41,Plakala,Divokej Bill,Divokej Bill,Warner Music
265660,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,42,Maria,Stein27,Stein27,Mike Roft Records/warner Music
265661,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,43,O trochu líp (feat. Rest),Renne Dang,Renne Dang,Blakkwood/universal Music
265662,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,44,Matfyzák na discu,Pokáč,Pokáč,Warner Music
265663,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,45,Hometown,Mirai,Mirai,Universal Music
265664,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,46,OTCHI,Mirai,Mirai,Universal Music
265665,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,47,Potkal jsem tě po letech,Chinaski,Chinaski,Brainzone
265666,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,48,Písnička (feat. Pokáč),Pavel Callta,Pavel Callta,Warner Music
265667,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,49,Každý ráno,Chinaski,Chinaski,Brainzone
265668,CZ - SINGLES DIGITAL - TOP 50  CZ,2019,9,50,Demons (feat. Nik Tendo),Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
266669,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,1,Neviditelnej (feat. Viktor Sheen & Calin),Kontrafakt,Kontrafakt,Tvoj Tatko Records
266670,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,2,"Až na měsíc (feat. Calin, Hasan & Nik Tendo)",Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
266671,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,3,Růže (feat. STEIN27),Calin,Calin,Mike Roft Records/warner Music
266672,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,4,Zrovna jí to najelo (feat. Labello),Ca$hanova Bulhar,Ca$hanova Bulhar,Mike Roft Records/warner Music
266673,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,5,Kytky z pumpy,Renne Dang,Renne Dang,Blakkwood/universal Music
266674,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,6,Mráz,Viktor Sheen,Viktor Sheen,Viktor Sheen
266675,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,7,Sladká,Dorian,Dorian,Blakkwood/universal Music
266676,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,8,"J Lo (feat. Mirez, Dalyb, ZAYO & Dokkeytino)",Kontrafakt,Kontrafakt,Tvoj Tatko Records
266677,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,9,Černobílej svět,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
266678,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,10,Tojo Tojo (feat. Nik Tendo & Karlo),Robin Zoot,Robin Zoot,Milion+ Ent./universal Music
266679,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,11,Proud (feat. Dorian),Adam Mišík,Adam Mišík,Universal Music
266680,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,12,Alkohol a Molly,Viktor Sheen,Viktor Sheen,Viktor Sheen
266681,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,13,Neonový město (feat. Roxana),Sensey,Sensey,Universal Music
266682,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,14,Lalala,Grey256,Grey256,Warner Music
266683,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,15,Naděje (feat. Václav Rouček),Stein27,Stein27,Mike Roft Records/warner Music
266684,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,16,Zlato,Viktor Sheen,Viktor Sheen,Viktor Sheen
266685,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,17,Na chvíli,Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
266686,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,18,Málem,Wesome,Wesome,Nan
266687,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,19,Bílá & Černá,Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
266688,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,20,Sex hudba drogy,Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
266689,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,21,Pojď ke mně blíž (feat. Ben Cristovao),Mirai,Mirai,Universal Music
266690,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,22,Není to moje vina,Ca$hanova Bulhar,Ca$hanova Bulhar,Mike Roft Records/warner Music
266691,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,23,Sedm (feat. Hasan),Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
266692,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,24,Sem sober,Ca$hanova Bulhar,Ca$hanova Bulhar,Mike Roft Records/warner Music
266693,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,25,Zlatíčka,Kapitán Demo,Kapitán Demo,Kapitán Demo
266694,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,26,"BUDE LÍP (feat. Nik Tendo, Hasan & Kamil Hoffmann)",Milion+,Milion+,Milion+ Ent./universal Music
266695,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,27,Tobě,Rest,Rest,Ty Nikdy/warner Music
266696,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,28,Vím jaký to je (feat. Psycho Rhyme),Dorian,Dorian,Blakkwood/universal Music
266697,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,29,Celou noc (feat. AstralKid22),Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
266698,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,30,RÁJ (feat. Viktor Sheen),Decky,Decky,Milion+ Ent./universal Music
266699,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,31,Svaz českých bohémů,Wohnout,Wohnout,Warner Music
266700,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,32,Nik Tendo - Scale To Fit,Yzomandias,Yzomandias,Milion+ Ent./universal Music
266701,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,33,Díky,Rest,Rest,Ty Nikdy/warner Music
266702,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,34,Sám (feat. Nik Tendo),Hasan,Hasan,Milion+ Ent./universal Music
266703,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,35,Písnička (feat. Pokáč),Pavel Callta,Pavel Callta,Warner Music
266704,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,36,Maria,Stein27,Stein27,Mike Roft Records/warner Music
266705,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,37,"Drip (feat. Wayne Santana, Nik Tendo & Tony Effe)",Yzomandias,Yzomandias,Universal Music
266706,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,38,Cizí sny (feat. Luisa),Viktor Sheen,Viktor Sheen,Viktor Sheen
266707,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,39,Aleiaio,Ben Cristovao,Ben Cristovao,Championship Music
266708,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,40,Za 100 let,Za100let,Za100let,Supraphon
266709,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,41,Necejtim nic,Yzomandias,Yzomandias,Milion+ Ent./universal Music
266710,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,42,6:00 ráno,Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
266711,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,43,Srdce nehasnou,Karel Gott/charlotte Ella Gottová,Karel Gott,Supraphon
266712,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,44,Nekonečno,Viktor Sheen,Viktor Sheen,Viktor Sheen
266713,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,45,Asi ne,Dorian,Dorian,Blakkwood/universal Music
266714,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,46,Pocity (feat Sima),Kontrafakt,Kontrafakt,Tvoj Tatko Records
266715,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,47,Fotbal a Rap (feat. Ca$hanova Bulhar),Labello,Labello,Die Mannschaft
266716,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,48,3 kolesa,Viktor Sheen,Viktor Sheen,Viktor Sheen
266717,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,49,Ukážu ti vesmír (feat. True Gabe),Dj Kadr,Dj Kadr,Nan
266718,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,1,50,Deja Vu (feat. Yzomandias),Viktor Sheen,Viktor Sheen,Viktor Sheen
269069,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,1,Rolls (feat. Nik Tendo),Yzomandias,Yzomandias,Milion+ Ent./universal Music
269070,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,2,Alucard,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
269071,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,3,Plastic,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
269072,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,4,365247 (feat. Koky),Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
269073,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,5,Rozdělený světy,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
269074,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,6,Kolik (feat. Yzomandias),Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
269075,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,7,El Camino,Yzomandias,Yzomandias,Milion+ Ent./universal Music
269076,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,8,Loyal (feat. Robin Zoot & Young Leosia),Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
269077,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,9,"Až na měsíc (feat. Calin, Hasan & Nik Tendo)",Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
269078,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,10,Poslední přání,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
269079,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,11,Mlha,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
269080,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,12,Tempo (feat. CA$HANOVA BULHAR & Luca Brassi10x),Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
269081,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,13,Siri,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
269082,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,14,Já to miluju,Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
269083,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,15,ice baby,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
269084,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,16,Kouř (feat. Ektor),Sergei Barracuda,Sergei Barracuda,Skerocuda
269085,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,17,Panama,Calin,Calin,Mike Roft Records/warner Music
269086,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,18,Kruh (feat. Duch),Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
269087,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,19,Wild Hunt (feat. Jickson),Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
269088,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,20,V pekle,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
269089,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,21,Sunset Boulevard,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
269090,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,22,Napořád,Earth,Earth,Earth
269091,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,23,Goyard (feat. Yzomandias),Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
269092,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,24,Bál,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
269093,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,25,Stejnej druh,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
269094,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,26,100,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
269095,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,27,Lalala,Grey256,Grey256,Warner Music
269096,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,28,Svaz českých bohémů,Wohnout,Wohnout,Warner Music
269097,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,29,6 Feet (feat. AstralKid22),Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
269098,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,30,Já vidím barvy,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
269099,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,31,Kytky z pumpy,Renne Dang,Renne Dang,Blakkwood/universal Music
269100,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,32,Zrovna jí to najelo (feat. Labello),Ca$hanova Bulhar,Ca$hanova Bulhar,Mike Roft Records/warner Music
269101,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,33,Mix emocí,Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
269102,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,34,"Pumpa (feat. Sima, Ben Cristovao)",Ego,Ego,Ruka Hore
269103,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,35,Růže (feat. STEIN27),Calin,Calin,Mike Roft Records/warner Music
269104,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,36,Písnička (feat. Pokáč),Pavel Callta,Pavel Callta,Warner Music
269105,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,37,Oblivion (feat. Nik Tendo),Viktor Sheen,Viktor Sheen,Warner Music
269106,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,38,Mráz,Viktor Sheen,Viktor Sheen,Viktor Sheen
269107,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,39,HAWAII (feat. Ben Cristovao),Pil C,Pil C,Universal Music
269108,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,40,Česká Floriida,Robin Zoot,Robin Zoot,Milion+ Ent./universal Music
269109,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,41,Zlatíčka,Kapitán Demo,Kapitán Demo,Kapitán Demo
269110,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,42,Emoce na Emoce,Ektor,Ektor,Detektor/universal Music
269111,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,43,Srdce nehasnou,Karel Gott/charlotte Ella Gottová,Karel Gott,Supraphon
269112,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,44,Černobílej svět,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
269113,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,45,Dobrej den,Refew,Refew,Blakkwood/universal Music
269114,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,46,Teď tady,Ektor,Ektor,Detektor/universal Music
269115,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,47,Je mi fajn,Earth,Earth,Earth
269116,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,48,Lalalalalalalalalala,Mikolas Josef,Mikolas Josef,Vivienne Records
269117,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,49,Síla starejch vín,Škwor,Škwor,Supraphon
269118,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,10,50,Legendární (feat. Rytmo),Sergei Barracuda,Sergei Barracuda,Skerocuda
269319,CZ - SINGLES DIGITAL - TOP 50  CZ,2020,11,1,Plastic,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
