,hitparada,rok,tyden,week,pozice,track,interpret,interpret_hlavni,vydavatel
16440,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,41,Takeaway (feat. Lennon Stella),Chainsmokers,Chainsmokers,Sony Music
16441,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,42,Babushka Boi,A$Ap Rocky,A$Ap Rocky,Sony Music
16442,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,43,Jak ti J.B.,Dms,Dms,Dms Records
16443,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,44,Letný večer,Fobia Kid,Fobia Kid,Fobia Kid
16444,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,45,"f**k, i'm lonely (from “13 Reasons Why: Season 3”)",Lauv,Lauv,Awal Recordings
16445,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,46,Včera mi zhorel dom,Saul,Saul,Universal Music
16446,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,47,Summer Days (feat. Macklemore & Patrick Stump),Martin Garrix,Martin Garrix,Sony Music
16447,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,48,Lebo,Dms,Dms,Dms Records
16448,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,49,Lepšia pesnička,Dms,Dms,Dms Records
16449,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,50,"Až na měsíc (feat. Calin, Hasan & Nik Tendo)",Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
16450,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,51,Lover,Taylor Swift,Taylor Swift,Universal Music
16451,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,52,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,Post Malone,Universal Music
16452,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,53,Teeth,5 Seconds Of Summer,5 Seconds Of Summer,Universal Music
16453,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,54,ŠCVPČ (feat. Separ),Radikal Chef,Radikal Chef,Fck Them/Universal Music
16454,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,55,S.O.S.,Avicii,Avicii,Universal Music
16455,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,56,Rescue Me,Onerepublic,Onerepublic,Universal Music
16456,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,57,Prečo,Dms,Dms,Dms Records
16457,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,58,South of the Border (feat. Camila Cabello & Cardi,Ed Sheeran,Ed Sheeran,Warner Music
16458,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,59,Zatancuj si so mnou,Adam Ďurica,Adam Ďurica,Universal Music
16459,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,60,Sucker,Jonas Brothers,Jonas Brothers,Universal Music
16460,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,61,Ritual (feat. Tiësto & Rita Ora),Jonas Blue,Jonas Blue,Universal Music
16461,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,62,Old Town Road,Lil Nas X,Lil Nas X,Sony Music
16462,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,63,One Thing Right (feat. Kane Brown),Marshmello,Marshmello,Sony Music
16463,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,64,Zlatí a zároveň kanál,Dms,Dms,Dms Records
16464,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,65,You Need To Calm Down,Taylor Swift,Taylor Swift,Universal Music
16465,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,66,Bad Liar,Imagine Dragons,Imagine Dragons,Universal Music
16466,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,67,Doin' Time,Lana Del Rey ,Lana Del Rey,Universal Music
16467,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,68,Stanko Lobotka,Porsche Boy,Porsche Boy,Nan
16468,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,69,Better Now,Post Malone,Post Malone,Universal Music
16469,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,70,7 rings,Ariana Grande,Ariana Grande,Universal Music
16470,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,71,Sweet but Psycho,Ava Max,Ava Max,Warner Music
16471,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,72,If I Can't Have You,Shawn Mendes,Shawn Mendes,Universal Music
16472,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,73,when the party's over,Billie Eilish,Billie Eilish,Universal Music
16473,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,74,Norman f*****g Rockwell,Lana Del Rey ,Lana Del Rey,Universal Music
16474,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,75,Truth Hurts,Lizzo,Lizzo,Warner Music
16475,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,76,Wow.,Post Malone,Post Malone,Universal Music
16476,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,77,Post Malone (feat. RANI),Sam Feldt,Sam Feldt,Warner Music
16477,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,78,Jak sa máš,Nerieš,Nerieš,Nerieš
16478,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,79,F**k it I love you,Lana Del Rey ,Lana Del Rey,Universal Music
16479,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,80,Panini,Lil Nas X,Lil Nas X,Sony Music
16480,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,81,Motivation,Normani,Normani,Sony Music
16481,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,82,Instagram,Dimitri Vegas & Like Mike,Dimitri Vegas,Sony Music
16482,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,83,Don't Call Me Up,Mabel,Mabel,Universal Music
16483,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,84,So Am I,Ava Max,Ava Max,Warner Music
16484,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,85,High Hopes,Panic! At The Disco,Panic! At The Disco,Warner Music
16485,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,86,In My Mind,Dynoro & Gigi D'Agostino,Dynoro,Sony Music
16486,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,87,Shallow,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
16487,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,88,bury a friend,Billie Eilish,Billie Eilish,Universal Music
16488,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,89,Kardio,Dms,Dms,Nan
16489,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,90,Con Calma (feat. Snow),Daddy Yankee,Daddy Yankee,Universal Music
16490,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,91,Never Really Over,Katy Perry,Katy Perry,Universal Music
16491,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,92,lovely,Billie Eilish & Khalid,Billie Eilish,Universal Music
16492,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,93,SICKO MODE,Travis Scott,Travis Scott,Sony Music
16493,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,94,Go Go Go,Gleb,Gleb,Fck Them/Universal Music
16494,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,95,Money In The Grave (feat. Rick Ross),Drake,Drake,Universal Music
16495,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,96,Without Me,Halsey,Halsey,Universal Music
16496,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,97,Calma (Remix),Pedro Capó & Farruko,Pedro Capó,Sony Music
16497,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,98,I Got Love,Miyagi,Miyagi,Nan
16498,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,99,Motorest,Gleb,Gleb,Fck Them
16499,SK - SINGLES DIGITAL - TOP 100,2019,36,2019-36,100,Tamagoči,Šorty,Šorty,Nan
16500,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,1,Senorita,Shawn Mendes & Camila Cabello,Shawn Mendes,Universal Music
16501,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,2,Circles,Post Malone,Post Malone,Universal Music
16502,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,3,Hollywood's Bleeding,Post Malone,Post Malone,Universal Music
16503,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,4,MY,Samey,Samey,Fck Them/Universal Music
16504,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,5,Bad Guy,Billie Eilish,Billie Eilish,Universal Music
16505,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,6,Saint-Tropez,Post Malone,Post Malone,Universal Music
16506,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,7,Piece Of Your Heart,Meduza,Meduza,Universal Music
16507,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,8,Dance Monkey,Tones And I,Tones And I,Warner Music
16508,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,9,ruky,Samey,Samey,Fck Them/Universal Music
16509,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,10,Take What You Want (feat. Ozzy Osbourne & Travis S,Post Malone,Post Malone,Universal Music
16510,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,11,Lalala,Y2K,Y2K,Sony Music
16511,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,12,Goodbyes (feat. Young Thug),Post Malone,Post Malone,Universal Music
16512,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,13,Mdms,Dms,Dms,Dms Records
16513,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,14,lotus (feat. Zayo & Saul),Samey,Samey,Fck Them/Universal Music
16514,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,15,RBMK (feat. Viktor Sheen),Pil C,Pil C,Universal Music
16515,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,16,Beautiful People (feat. Khalid),Ed Sheeran,Ed Sheeran,Warner Music
16516,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,17,! (feat. Gleb),Samey,Samey,Fck Them/Universal Music
16517,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,18,ferrari mindset (feat. Taomi),Samey,Samey,Fck Them/Universal Music
16518,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,19,Die For Me (feat. Future & Halsey),Post Malone,Post Malone,Universal Music
16519,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,20,Enemies (feat. DaBaby),Post Malone,Post Malone,Universal Music
16520,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,21,cool (feat. Ben Cristovao),Samey,Samey,Fck Them/Universal Music
16521,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,22,? (feat. Yzomandias),Samey,Samey,Fck Them/Universal Music
16522,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,23,Nprblm,Dms,Dms,Dms Records
16523,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,24,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,Post Malone,Universal Music
16524,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,25,Old Town Road (feat. Billy Ray Cyrus) [Remix],Lil Nas X,Lil Nas X,Sony Music
16525,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,26,doba (feat. Ego & Dalyb),Samey,Samey,Fck Them/Universal Music
16526,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,27,Someone You Loved,Lewis Capaldi,Lewis Capaldi,Universal Music
16527,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,28,FuckOff,Dms,Dms,Dms Records
16528,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,29,On The Road (feat. Meek Mill & Lil Baby),Post Malone,Post Malone,Universal Music
16529,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,30,Nmsm,Dms,Dms,Dms Records
16530,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,31,A Thousand Bad Times,Post Malone,Post Malone,Universal Music
16531,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,32,I Don't Care,Ed Sheeran & Justin Bieber,Ed Sheeran,Universal Music/Warner Music
16532,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,33,I'm Gonna Be,Post Malone,Post Malone,Universal Music
16533,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,34,Plej,Dms,Dms,Dms Records
16534,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,35,Nchdznm,Dms,Dms,Dms Records
16535,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,36,Mlmltn,Dms,Dms,Dms Records
16536,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,37,Ransom,Lil Tecca,Lil Tecca,Universal Music
16537,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,38,Wow.,Post Malone,Post Malone,Universal Music
16538,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,39,Slide Away,Miley Cyrus,Miley Cyrus,Sony Music
16539,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,40,Allergic,Post Malone,Post Malone,Universal Music
16540,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,41,100p,Dms,Dms,Dms Records
16541,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,42,Higher Love (feat. Whitney Houston),Kygo,Kygo,Sony Music
16542,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,43,Liar,Camila Cabello,Camila Cabello,Sony Music
16543,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,44,Včera mi zhorel dom,Saul,Saul,Universal Music
16544,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,45,Sós,Dms,Dms,Dms Records
16545,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,46,Tlspng,Dms,Dms,Dms Records
16546,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,47,Staring At The Sun (feat. SZA),Post Malone,Post Malone,Universal Music
16547,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,48,How Do You Sleep?,Sam Smith,Sam Smith,Universal Music
16548,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,49,Klnfln,Dms,Dms,Dms Records
16549,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,50,Shameless,Camila Cabello,Camila Cabello,Sony Music
16550,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,51,Slvdslv,Dms,Dms,Dms Records
16551,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,52,Loco Contigo (feat. J Balvin & Tyga),Dj Snake,Dj Snake,Universal Music
16552,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,53,Stanko Lobotka,Porsche Boy,Porsche Boy,Nan
16553,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,54,boyfriend (feat. Social House),Ariana Grande,Ariana Grande,Universal Music
16554,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,55,Jak ti J.B.,Dms,Dms,Dms Records
16555,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,56,Prečo,Dms,Dms,Dms Records
16556,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,57,Letný večer,Fobia Kid,Fobia Kid,Fobia Kid
16557,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,58,Myself,Post Malone,Post Malone,Universal Music
16558,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,59,"f**k, i'm lonely (from “13 Reasons Why: Season 3”)",Lauv,Lauv,Awal Recordings
16559,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,60,"Až na měsíc (feat. Calin, Hasan & Nik Tendo)",Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
16560,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,61,Takeaway (feat. Lennon Stella),Chainsmokers,Chainsmokers,Sony Music
16561,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,62,Internet,Post Malone,Post Malone,Universal Music
16562,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,63,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,Ed Sheeran,Warner Music
16563,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,64,Panini,Lil Nas X,Lil Nas X,Sony Music
16564,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,65,I Know,Post Malone,Post Malone,Universal Music
16565,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,66,Lebo,Dms,Dms,Dms Records
16566,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,67,Lepšia pesnička,Dms,Dms,Dms Records
16567,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,68,Summer Days (feat. Macklemore & Patrick Stump),Martin Garrix,Martin Garrix,Sony Music
16568,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,69,Teeth,5 Seconds Of Summer,5 Seconds Of Summer,Universal Music
16569,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,70,S.O.S.,Avicii,Avicii,Universal Music
16570,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,71,Old Town Road,Lil Nas X,Lil Nas X,Sony Music
16571,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,72,Zatancuj si so mnou,Adam Ďurica,Adam Ďurica,Universal Music
16572,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,73,Zlatí a zároveň kanál,Dms,Dms,Dms Records
16573,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,74,Sucker,Jonas Brothers,Jonas Brothers,Universal Music
16574,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,75,Bad Liar,Imagine Dragons,Imagine Dragons,Universal Music
16575,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,76,Ritual (feat. Tiësto & Rita Ora),Jonas Blue,Jonas Blue,Universal Music
16576,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,77,One Thing Right (feat. Kane Brown),Marshmello,Marshmello,Sony Music
16577,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,78,when the party's over,Billie Eilish,Billie Eilish,Universal Music
16578,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,79,ŠCVPČ (feat. Separ),Radikal Chef,Radikal Chef,Fck Them/Universal Music
16579,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,80,South of the Border (feat. Camila Cabello & Cardi,Ed Sheeran,Ed Sheeran,Warner Music
16580,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,81,Babushka Boi,A$Ap Rocky,A$Ap Rocky,Sony Music
16581,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,82,Wanted,Onerepublic,Onerepublic,Universal Music
16582,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,83,Lover,Taylor Swift,Taylor Swift,Universal Music
16583,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,84,v korunách stromov,Samey,Samey,Fck Them/Universal Music
16584,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,85,All the Good Girls Go to Hell,Billie Eilish,Billie Eilish,Universal Music
16585,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,86,7 rings,Ariana Grande,Ariana Grande,Universal Music
16586,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,87,Better Now,Post Malone,Post Malone,Universal Music
16587,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,88,Rescue Me,Onerepublic,Onerepublic,Universal Music
16588,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,89,Truth Hurts,Lizzo,Lizzo,Warner Music
16589,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,90,Jak sa máš,Nerieš,Nerieš,Nerieš
16590,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,91,lovely,Billie Eilish & Khalid,Billie Eilish,Universal Music
16591,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,92,Sweet but Psycho,Ava Max,Ava Max,Warner Music
16592,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,93,Život,Nerieš,Nerieš,Nerieš
16593,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,94,It's You,Ali Gatie,Ali Gatie,Warner Music
16594,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,95,So Am I,Ava Max,Ava Max,Warner Music
16595,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,96,If I Can't Have You,Shawn Mendes,Shawn Mendes,Universal Music
16596,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,97,bury a friend,Billie Eilish,Billie Eilish,Universal Music
16597,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,98,Shallow,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
16598,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,99,Post Malone (feat. RANI),Sam Feldt,Sam Feldt,Warner Music
16599,SK - SINGLES DIGITAL - TOP 100,2019,37,2019-37,100,High Hopes,Panic! At The Disco,Panic! At The Disco,Warner Music
16600,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,1,Dance Monkey,Tones And I,Tones And I,Warner Music
16601,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,2,Senorita,Shawn Mendes & Camila Cabello,Shawn Mendes,Universal Music
16602,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,3,Don’t Call Me Angel (Charlie’s Angels),Miley Cyrus/L. Del Rey/A.Grande,Miley Cyrus,Universal Music
16603,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,4,Lalala,Y2K,Y2K,Sony Music
16604,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,5,Piece Of Your Heart,Meduza,Meduza,Universal Music
16605,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,6,Circles,Post Malone,Post Malone,Universal Music
16606,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,7,Bad Guy,Billie Eilish,Billie Eilish,Universal Music
16607,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,8,Hollywood's Bleeding,Post Malone,Post Malone,Universal Music
16608,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,9,Beautiful People (feat. Khalid),Ed Sheeran,Ed Sheeran,Warner Music
16609,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,10,Saint-Tropez,Post Malone,Post Malone,Universal Music
16610,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,11,ruky,Samey,Samey,Fck Them/Universal Music
16611,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,12,MY,Samey,Samey,Fck Them/Universal Music
16612,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,13,Take What You Want (feat. Ozzy Osbourne & Travis S,Post Malone,Post Malone,Universal Music
16613,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,14,Goodbyes (feat. Young Thug),Post Malone,Post Malone,Universal Music
16614,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,15,Mdms,Dms,Dms,Dms Records
16615,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,16,Someone You Loved,Lewis Capaldi,Lewis Capaldi,Universal Music
16616,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,17,RBMK (feat. Viktor Sheen),Pil C,Pil C,Universal Music
16617,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,18,lotus (feat. Zayo & Saul),Samey,Samey,Fck Them/Universal Music
16618,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,19,Die For Me (feat. Future & Halsey),Post Malone,Post Malone,Universal Music
16619,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,20,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,Post Malone,Universal Music
16620,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,21,Old Town Road (feat. Billy Ray Cyrus) [Remix],Lil Nas X,Lil Nas X,Sony Music
16621,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,22,I Don't Care,Ed Sheeran & Justin Bieber,Ed Sheeran,Universal Music/Warner Music
16622,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,23,ferrari mindset (feat. Taomi),Samey,Samey,Fck Them/Universal Music
16623,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,24,! (feat. Gleb),Samey,Samey,Fck Them/Universal Music
16624,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,25,Enemies (feat. DaBaby),Post Malone,Post Malone,Universal Music
16625,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,26,Liar,Camila Cabello,Camila Cabello,Sony Music
16626,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,27,Higher Love (feat. Whitney Houston),Kygo,Kygo,Sony Music
16627,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,28,Ransom,Lil Tecca,Lil Tecca,Universal Music
16628,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,29,Včera mi zhorel dom,Saul,Saul,Universal Music
16629,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,30,cool (feat. Ben Cristovao),Samey,Samey,Fck Them/Universal Music
16630,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,31,Nprblm,Dms,Dms,Dms Records
16631,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,32,How Do You Sleep?,Sam Smith,Sam Smith,Universal Music
16632,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,33,Graveyard,Halsey,Halsey,Universal Music
16633,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,34,Slide Away,Miley Cyrus,Miley Cyrus,Sony Music
16634,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,35,FckPat,Fobia Kid,Fobia Kid,Nan
16635,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,36,Život,Nerieš,Nerieš,Nerieš
16636,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,37,Loco Contigo (feat. J Balvin & Tyga),Dj Snake,Dj Snake,Universal Music
16637,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,38,? (feat. Yzomandias),Samey,Samey,Fck Them/Universal Music
16638,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,39,doba (feat. Ego & Dalyb),Samey,Samey,Fck Them/Universal Music
16639,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,40,FuckOff,Dms,Dms,Dms Records
16640,SK - SINGLES DIGITAL - TOP 100,2019,38,2019-38,41,On The Road (feat. Meek Mill & Lil Baby),Post Malone,Post Malone,Universal Music
