,hitparada,rok,tyden,pozice,track,interpret,interpret_hlavni,vydavatel
438044,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,19,Slobodná,Sima,Sima,Gajlo Records
438045,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,20,Og,Separ,Separ,Dms Records
438046,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,21,Poznamenaný (feat. Viktor Sheen),Robin Zoot,Robin Zoot,Milion+ Ent./universal Music
438047,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,22,HAWAII (feat. Ben Cristovao),Pil C,Pil C,Universal Music
438048,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,23,Choices,Marpo & Specialbeatz & Separ,Marpo,Ruka Hore
438049,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,24,Šílený,Ben Cristovao,Ben Cristovao,Championship Music
438050,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,25,Fajn (feat. Momo),Ego,Ego,Ruka Hore
438051,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,26,Mefek Pump It Up,Gleb,Gleb,Fck Them/universal Music
438052,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,27,Ba city boys (feat. Majk Spirit & DMS),H16,H16,Ruka Hore
438053,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,28,Rozdělený světy,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
438054,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,29,2020,Separ,Separ,Dms Records
438055,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,30,DaysGo (feat. Ty),Gleb,Gleb,Fck Them/universal Music
438056,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,31,"J Lo (feat. Mirez, Dalyb, ZAYO & Dokkeytino)",Kontrafakt,Kontrafakt,Tvoj Tatko Records
438057,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,32,Mdms,Dms,Dms,Dms Records
438058,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,33,Rodinnej typ,Yzomandias,Yzomandias,Milion+ Ent./universal Music
438059,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,34,Neviditelnej (feat. Viktor Sheen & Calin),Kontrafakt,Kontrafakt,Tvoj Tatko Records
438060,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,35,10 minút (feat. Dms),Nerieš,Nerieš,Nerieš
438061,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,36,Zlatí a zároveň kanál,Dms,Dms,Dms Records
438062,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,37,Zlom väz,H16,H16,Ruka Hore
438063,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,38,"Chief Rocka (feat. Haha Crew, Gleb, Rytmus)",Ego,Ego,Ruka Hore
438064,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,39,Fénix,Separ,Separ,Nan
438065,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,40,Odjebem strop,Separ,Separ,Separ
438066,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,41,Savage Queen (feat. Frayer Flexking),Radikal Chef,Radikal Chef,Fck Them/universal Music
438067,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,42,Nemám strach (feat. Vercetti CG),Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
438068,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,43,Žijeme podľa,Rytmus,Rytmus,Tvoj Tatko Records
438069,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,44,Niekde v oblakoch,Saul,Saul,Fck Them/universal Music
438070,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,45,Miliónkrát (feat. Martin Cisár),Kali,Kali,Kali Records
438071,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,46,Origami (feat. Ben Cristovao),Separ,Separ,Dms Records
438072,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,47,Kométa (pre Gumpa),Desmod & Majself,Desmod,Universal Music
438073,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,48,Toto leto,Sima,Sima,Gajlo Records
438074,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,49,Lietačky (feat. Alan Murin),Moja Reč,Moja Reč,Nan
438075,SK - SINGLES DIGITAL - TOP 50 SK,2021,19,50,Pohľad spoza deviny (feat. Pil C),Loko Loko,Loko Loko,Nan
436976,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,1,"Pumpa (feat. Sima, Ben Cristovao)",Ego,Ego,Ruka Hore
436977,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,2,Zatmenie (feat. Stylko),Ego,Ego,Ruka Hore
436978,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,3,Slobodná,Sima,Sima,Gajlo Records
436979,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,4,Viac (feat. Separ),Nerieš,Nerieš,Nerieš
436980,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,5,Šílený,Ben Cristovao,Ben Cristovao,Championship Music
436981,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,6,HAWAII (feat. Ben Cristovao),Pil C,Pil C,Universal Music
436982,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,7,Malá Biš,Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
436983,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,8,Fajn (feat. Momo),Ego,Ego,Ruka Hore
436984,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,9,Rolls (feat. Nik Tendo),Yzomandias,Yzomandias,Milion+ Ent./universal Music
436985,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,10,Ruka na volante,Nerieš,Nerieš,Nerieš
436986,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,11,Dokola,Sima,Sima,Gajlo Records
436987,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,12,Lovesong,Sima,Sima,Gajlo Records
436988,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,13,Og,Separ,Separ,Dms Records
436989,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,14,Budeme tam (feat. Vi3e),Gleb,Gleb,Fck Them/universal Music
436990,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,15,Lietačky (feat. Alan Murin),Moja Reč,Moja Reč,Nan
436991,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,16,Lepšia pesnička,Dms,Dms,Dms Records
436992,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,17,Designer Flow,Yzomandias,Yzomandias,Milion+ Ent./universal Music
436993,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,18,Ahoj ahoj čo ty,Separ,Separ,Dms Records
436994,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,19,OMG,Sima,Sima,Gajlo Records
436995,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,20,"Až na měsíc (feat. Calin, Hasan & Nik Tendo)",Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
436996,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,21,Neviditelnej (feat. Viktor Sheen & Calin),Kontrafakt,Kontrafakt,Tvoj Tatko Records
436997,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,22,"J Lo (feat. Mirez, Dalyb, ZAYO & Dokkeytino)",Kontrafakt,Kontrafakt,Tvoj Tatko Records
436998,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,23,Rozdělený světy,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
436999,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,24,Žijeme podľa,Rytmus,Rytmus,Tvoj Tatko Records
437000,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,25,Tvoj gang neni gang (feat. Separ),Karlo,Karlo,Milion+ Ent./universal Music
437001,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,26,Doug Demuro,Ego,Ego,Ruka Hore
437002,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,27,"Chief Rocka (feat. Haha Crew, Gleb, Rytmus)",Ego,Ego,Ruka Hore
437003,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,28,Niekde v oblakoch,Saul,Saul,Fck Them/universal Music
437004,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,29,Amnezia (feat. Nik Tendo & Smack),Yzomandias,Yzomandias,Milion+ Ent./universal Music
437005,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,30,DaysGo (feat. Ty),Gleb,Gleb,Fck Them/universal Music
437006,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,31,El Camino,Yzomandias,Yzomandias,Milion+ Ent./universal Music
437007,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,32,Mdms,Dms,Dms,Dms Records
437008,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,33,Toto leto,Sima,Sima,Gajlo Records
437009,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,34,Je mi fajn,Earth,Earth,Earth
437010,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,35,Odjebem strop,Separ,Separ,Separ
437011,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,36,Mefek Pump It Up,Gleb,Gleb,Fck Them/universal Music
437012,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,37,Origami (feat. Ben Cristovao),Separ,Separ,Dms Records
437013,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,38,XXXXX_10 minút,Nerieš & Dms,Nerieš,Nan
437014,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,39,Zlatí a zároveň kanál,Dms,Dms,Dms Records
437015,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,40,VOILA,Konex,Konex,Universal Music
437016,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,41,Plastic,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
437017,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,42,Screenshot,Sima,Sima,Gajlo Records
437018,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,43,Čo bude (feat. DMS),Nerieš,Nerieš,Nerieš
437019,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,44,MONEY2 (feat. Pil C & Separ),Specialbeatz,Specialbeatz,Universal Music
437020,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,45,Alucard,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
437021,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,46,Kurt (feat. Ben Cristovao),Majk Spirit & Grimaso,Majk Spirit,Spirit Music
437022,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,47,365247 (feat. Koky),Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
437023,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,48,Nezastavitelný,Rytmus,Rytmus,Tvoj Tatko Records
437024,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,49,Stokárske R/N/B,Frayer Flexking & Pil C,Frayer Flexking,Nan
437025,SK - SINGLES DIGITAL - TOP 50 SK,2021,2,50,"Čo odo mňa chcete (f.Karlo,Nik Tendo & Yzomandias)",Separ,Separ,Dms Records
438076,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,1,Kool G Rap,Loko Loko & Rytmus,Loko Loko,Maskovany Records
438077,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,2,Noc v Opere,Gleb,Gleb,Universal Music
438078,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,3,MIESTO (feat. Ben Cristovao),I.m.t.smile,I.m.t.smile,Universal Music
438079,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,4,MYŠLIENKY STOKÁRA,Zayo,Zayo,Universal Music
438080,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,5,Zatmenie (feat. Stylko),Ego,Ego,Ruka Hore
438081,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,6,alibababigbass,Gleb,Gleb,Universal Music
438082,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,7,Sérum,Momo,Momo,Ruka Hore
438083,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,8,Nech vidia 2 (feat. Gleb & Majk Spirit),H16,H16,Ruka Hore
438084,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,9,"Pumpa (feat. Sima, Ben Cristovao)",Ego,Ego,Ruka Hore
438085,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,10,zvyky (feat. Porsche Boy & Taomi),Dalyb,Dalyb,Universal Music
438086,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,11,Love Tonight,Shouse,Shouse,Ingrooves
438087,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,12,Moja zóna,Momo & Rytmus,Momo,Ruka Hore
438088,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,13,Viac (feat. Separ),Nerieš,Nerieš,Nerieš
438089,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,14,Ruka na volante,Nerieš,Nerieš,Nerieš
438090,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,15,Slobodná,Sima,Sima,Gajlo Records
438091,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,16,BodyBag,Yzomandias,Yzomandias,Milion+ Ent./universal Music
438092,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,17,"Až na měsíc (feat. Calin, Hasan & Nik Tendo)",Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
438093,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,18,Rolls (feat. Nik Tendo),Yzomandias,Yzomandias,Milion+ Ent./universal Music
438094,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,19,Lepšia pesnička,Dms,Dms,Dms Records
438095,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,20,HAWAII (feat. Ben Cristovao),Pil C,Pil C,Universal Music
438096,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,21,Ahoj ahoj čo ty,Separ,Separ,Dms Records
438097,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,22,Og,Separ,Separ,Dms Records
438098,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,23,Budeme tam (feat. Vi3e),Gleb,Gleb,Fck Them/universal Music
438099,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,24,Fajn (feat. Momo),Ego,Ego,Ruka Hore
438100,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,25,Šílený,Ben Cristovao,Ben Cristovao,Championship Music
438101,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,26,Mefek Pump It Up,Gleb,Gleb,Fck Them/universal Music
438102,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,27,Choices,Marpo & Specialbeatz & Separ,Marpo,Ruka Hore
438103,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,28,Rozdělený světy,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
438104,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,29,Vlci (feat. Frayer Flexking),Momo,Momo,Ruka Hore
438105,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,30,Mdms,Dms,Dms,Dms Records
438106,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,31,"J Lo (feat. Mirez, Dalyb, ZAYO & Dokkeytino)",Kontrafakt,Kontrafakt,Tvoj Tatko Records
438107,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,32,Neviditelnej (feat. Viktor Sheen & Calin),Kontrafakt,Kontrafakt,Tvoj Tatko Records
438108,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,33,2020,Separ,Separ,Dms Records
438109,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,34,10 minút (feat. Dms),Nerieš,Nerieš,Nerieš
438110,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,35,DaysGo (feat. Ty),Gleb,Gleb,Fck Them/universal Music
438111,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,36,Ba city boys (feat. Majk Spirit & DMS),H16,H16,Ruka Hore
438112,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,37,Rodinnej typ,Yzomandias,Yzomandias,Milion+ Ent./universal Music
438113,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,38,Savage Queen (feat. Frayer Flexking),Radikal Chef,Radikal Chef,Fck Them/universal Music
438114,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,39,Zlatí a zároveň kanál,Dms,Dms,Dms Records
438115,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,40,Odjebem strop,Separ,Separ,Separ
438116,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,41,Kométa (pre Gumpa),Desmod & Majself,Desmod,Universal Music
438117,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,42,Fénix,Separ,Separ,Nan
438118,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,43,Poznamenaný (feat. Viktor Sheen),Robin Zoot,Robin Zoot,Milion+ Ent./universal Music
438119,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,44,Žijeme podľa,Rytmus,Rytmus,Tvoj Tatko Records
438120,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,45,Niekde v oblakoch,Saul,Saul,Fck Them/universal Music
438121,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,46,Origami (feat. Ben Cristovao),Separ,Separ,Dms Records
438122,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,47,Nemám strach (feat. Vercetti CG),Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
438123,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,48,"Chief Rocka (feat. Haha Crew, Gleb, Rytmus)",Ego,Ego,Ruka Hore
438124,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,49,Euphoria (feat. Dokkeytino & Separ),Radikal Chef,Radikal Chef,Universal Music
438125,SK - SINGLES DIGITAL - TOP 50 SK,2021,20,50,Katakomby,Dokkeytino & Separ,Dokkeytino,Ruka Hore
438126,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,1,Kool G Rap,Loko Loko & Rytmus,Loko Loko,Maskovany Records
438127,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,2,Sny,Momo,Momo,Ruka Hore
438128,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,3,Sérum,Momo,Momo,Ruka Hore
438129,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,4,Moja zóna,Momo & Rytmus,Momo,Ruka Hore
438130,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,5,Ja som Bratislava III,Momo,Momo,Ruka Hore
438131,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,6,Audio,Momo,Momo,Ruka Hore
438132,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,7,NAYSON,Zayo,Zayo,Universal Music
438133,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,8,MYŠLIENKY STOKÁRA,Zayo,Zayo,Universal Music
438134,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,9,Euphoria (feat. Dokkeytino & Separ),Radikal Chef,Radikal Chef,Universal Music
438135,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,10,Celý bank,Momo,Momo,Ruka Hore
438136,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,11,Noc v Opere,Gleb,Gleb,Universal Music
438137,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,12,Vlci (feat. Frayer Flexking),Momo,Momo,Ruka Hore
438138,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,13,Zatmenie (feat. Stylko),Ego,Ego,Ruka Hore
438139,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,14,R.G,Momo,Momo,Ruka Hore
438140,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,15,HITLO MA (feat. Ben Cristovao),Zayo,Zayo,Universal Music
438141,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,16,MIESTO (feat. Ben Cristovao),I.m.t.smile,I.m.t.smile,Universal Music
438142,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,17,alibababigbass,Gleb,Gleb,Universal Music
438143,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,18,Zločinci a umelci,Momo,Momo,Ruka Hore
438144,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,19,Bugatti Veyron (feat. Hoodini),Momo,Momo,Ruka Hore
438145,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,20,VM (feat. Ego),Zayo,Zayo,Universal Music
438146,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,21,V mojom BMW (feat. King Dubaj),Radikal Chef,Radikal Chef,Fck Them/universal Music
438147,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,22,Zentiva,Radikal Chef,Radikal Chef,Fck Them/universal Music
438148,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,23,Dobro vs zlo,Momo,Momo,Ruka Hore
438149,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,24,Savage Queen (feat. Frayer Flexking),Radikal Chef,Radikal Chef,Fck Them/universal Music
438150,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,25,Viac (feat. Separ),Nerieš,Nerieš,Nerieš
438151,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,26,Všetky baby (feat. Indigo & Matej Straka),Radikal Chef,Radikal Chef,Fck Them/universal Music
438152,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,27,LETO FREESTYLE,Zayo,Zayo,Universal Music
438153,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,28,"SKYLOUNGE (feat. Marko Damian, Dalyb & Taomi)",Zayo,Zayo,Universal Music
438154,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,29,WITCH,Zayo,Zayo,Universal Music
438155,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,30,"Pumpa (feat. Sima, Ben Cristovao)",Ego,Ego,Ruka Hore
438156,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,31,Nech vidia 2 (feat. Gleb & Majk Spirit),H16,H16,Ruka Hore
438157,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,32,Ostrieľaný hráč (feat. Fobia Kid),Radikal Chef,Radikal Chef,Fck Them/universal Music
438158,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,33,Čaká nás Hollywood,Radikal Chef,Radikal Chef,Fck Them/universal Music
438159,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,34,Slovakz in Praha,Radikal Chef,Radikal Chef,Fck Them/universal Music
438160,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,35,F**k stress,Radikal Chef,Radikal Chef,Fck Them/universal Music
438161,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,36,Ruka na volante,Nerieš,Nerieš,Nerieš
438162,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,37,BRATIA & SESTRY (feat. Samey),Zayo,Zayo,Universal Music
438163,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,38,Príliš dead na sex (Berghain mix),Radikal Chef,Radikal Chef,Fck Them/universal Music
438164,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,39,Slobodná,Sima,Sima,Gajlo Records
438165,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,40,ÚSMEV,Zayo,Zayo,Universal Music
438166,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,41,Lepšia pesnička,Dms,Dms,Dms Records
438167,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,42,Samozrejme (feat. Dame),Radikal Chef,Radikal Chef,Fck Them/universal Music
438168,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,43,Made in Sever,Radikal Chef,Radikal Chef,Fck Them/universal Music
438169,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,44,"Až na měsíc (feat. Calin, Hasan & Nik Tendo)",Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
438170,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,45,Ahoj ahoj čo ty,Separ,Separ,Dms Records
438171,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,46,BodyBag,Yzomandias,Yzomandias,Milion+ Ent./universal Music
438172,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,47,Rolls (feat. Nik Tendo),Yzomandias,Yzomandias,Milion+ Ent./universal Music
438173,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,48,Og,Separ,Separ,Dms Records
438174,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,49,"Bling, bling, bling (feat. AlegZ)",Radikal Chef,Radikal Chef,Fck Them/universal Music
438175,SK - SINGLES DIGITAL - TOP 50 SK,2021,21,50,HAWAII (feat. Ben Cristovao),Pil C,Pil C,Universal Music
438226,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,1,Sny,Momo,Momo,Ruka Hore
438227,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,2,Vďaka ti,Puerto & Yael,Puerto,Ruka Hore
438228,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,3,Kool G Rap,Loko Loko & Rytmus,Loko Loko,Maskovany Records
438229,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,4,Lavazza,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
438230,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,5,Sérum,Momo,Momo,Ruka Hore
438231,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,6,Moja zóna,Momo & Rytmus,Momo,Ruka Hore
438232,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,7,Zatmenie (feat. Stylko),Ego,Ego,Ruka Hore
438233,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,8,Euphoria (feat. Dokkeytino & Separ),Radikal Chef,Radikal Chef,Universal Music
438234,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,9,Noc v Opere,Gleb,Gleb,Universal Music
438235,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,10,Audio,Momo,Momo,Ruka Hore
438236,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,11,Ja som Bratislava III,Momo,Momo,Ruka Hore
438237,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,12,MIESTO (feat. Ben Cristovao),I.m.t.smile,I.m.t.smile,Universal Music
438238,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,13,G.U.C.C.I. (feat. Ego & Palermo),"Jerry Lee, Separ & Nerieš","Jerry Lee, Separ",Nan
438239,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,14,alibababigbass,Gleb,Gleb,Universal Music
438240,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,15,NAYSON,Zayo,Zayo,Universal Music
438241,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,16,Celý bank,Momo,Momo,Ruka Hore
438242,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,17,Zentiva,Radikal Chef,Radikal Chef,Fck Them/universal Music
438243,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,18,MYŠLIENKY STOKÁRA,Zayo,Zayo,Universal Music
438244,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,19,Viac (feat. Separ),Nerieš,Nerieš,Nerieš
438245,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,20,"Pumpa (feat. Sima, Ben Cristovao)",Ego,Ego,Ruka Hore
438246,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,21,V mojom BMW (feat. King Dubaj),Radikal Chef,Radikal Chef,Fck Them/universal Music
438247,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,22,Všetky baby (feat. Indigo & Matej Straka),Radikal Chef,Radikal Chef,Fck Them/universal Music
438248,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,23,Vlci (feat. Frayer Flexking),Momo,Momo,Ruka Hore
438249,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,24,R.G,Momo,Momo,Ruka Hore
438250,SK - SINGLES DIGITAL - TOP 50 SK,2021,22,25,Čaká nás Hollywood,Radikal Chef,Radikal Chef,Fck Them/universal Music
