hitparada,rok,tyden,week,pozice,track,interpret,interpret_hlavni,vydavatel
SK - RADIO - TOP 100,2021,28,2021-28,47,Memories,Maroon 5,Maroon 5,Universal Music
SK - RADIO - TOP 100,2021,28,2021-28,48,Ride It,Regard,Regard,Sony Music
SK - RADIO - TOP 100,2021,28,2021-28,49,The Business,Tiësto,Tiësto,Warner Music
SK - RADIO - TOP 100,2021,28,2021-28,50,good 4 u,Olivia Rodrigo,Olivia Rodrigo,Universal Music
SK - RADIO - TOP 100,2021,28,2021-28,51,Leave the Door Open,"Bruno Mars, Anderson .Paak & Silk Sonic","Bruno Mars, Anderson .Paak",Warner Music
SK - RADIO - TOP 100,2021,28,2021-28,52,goosebumps,Travis Scott,Travis Scott,Sony Music
SK - RADIO - TOP 100,2021,28,2021-28,53,Past Life,Trevor Daniel & Selena Gomez,Trevor Daniel,Universal Music
SK - RADIO - TOP 100,2021,28,2021-28,54,Only Human,Jonas Brothers,Jonas Brothers,Universal Music
SK - RADIO - TOP 100,2021,28,2021-28,55,MONTERO (Call Me By Your Name),Lil Nas X,Lil Nas X,Sony Music
SK - RADIO - TOP 100,2021,28,2021-28,56,Before You Go,Lewis Capaldi,Lewis Capaldi,Universal Music
SK - RADIO - TOP 100,2021,28,2021-28,57,drivers license,Olivia Rodrigo,Olivia Rodrigo,Universal Music
SK - RADIO - TOP 100,2021,28,2021-28,58,Kings & Queens,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2021,28,2021-28,59,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,Maroon 5,Universal Music
SK - RADIO - TOP 100,2021,28,2021-28,60,Sweet Dreams,Alan Walker & Imanbek,Alan Walker,Sony Music
SK - RADIO - TOP 100,2021,28,2021-28,61,Senorita,Shawn Mendes & Camila Cabello,Shawn Mendes,Universal Music
SK - RADIO - TOP 100,2021,28,2021-28,62,Savage Love (Laxed - Siren Beat),Jawsh 685 & Jason Derulo,Jawsh 685,Sony Music
SK - RADIO - TOP 100,2021,28,2021-28,63,What's Love Got to Do with It,Kygo & Tina Turner,Kygo,Sony Music
SK - RADIO - TOP 100,2021,28,2021-28,64,you broke me first,Tate Mcrae,Tate Mcrae,Sony Music
SK - RADIO - TOP 100,2021,28,2021-28,65,The One (feat. VIZE),Rea Garvey,Rea Garvey,Universal Music
SK - RADIO - TOP 100,2021,28,2021-28,66,Physical,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2021,28,2021-28,67,Hot Stuff,Kygo & Donna Summer,Kygo,Sony Music
SK - RADIO - TOP 100,2021,28,2021-28,68,Zatancuj si so mnou,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 100,2021,28,2021-28,69,Post Malone (feat. RANI),Sam Feldt,Sam Feldt,Warner Music
SK - RADIO - TOP 100,2021,28,2021-28,70,Love Not War (The Tampa Beat),Jason Derulo & Nuka,Jason Derulo,Sony Music
SK - RADIO - TOP 100,2021,28,2021-28,71,Stratená,Lina Mayer,Lina Mayer,Lina Mayer
SK - RADIO - TOP 100,2021,28,2021-28,72,Love To Go,Lost Frequencies & Zonderling & Jones Kelvin,Lost Frequencies,Armada
SK - RADIO - TOP 100,2021,28,2021-28,73,Throwback,Michael Patrick Kelly,Michael Patrick Kelly,Sony Music
SK - RADIO - TOP 100,2021,28,2021-28,74,Rather Be You,Tom Gregory,Tom Gregory,Universal Music
SK - RADIO - TOP 100,2021,28,2021-28,75,Watermelon Sugar,Harry Styles,Harry Styles,Sony Music
SK - RADIO - TOP 100,2021,28,2021-28,76,Look Into My Eyes,Brando,Brando,Armada
SK - RADIO - TOP 100,2021,28,2021-28,77,Giants,Dermot Kennedy,Dermot Kennedy,Universal Music
SK - RADIO - TOP 100,2021,28,2021-28,78,Wellerman,Nathan Evans & 220 Kid & Billen Ted,Nathan Evans,Universal Music
SK - RADIO - TOP 100,2021,28,2021-28,79,Paradise (feat. Dermot Kennedy),Meduza,Meduza,Universal Music
SK - RADIO - TOP 100,2021,28,2021-28,80,Who's Laughing Now,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2021,28,2021-28,81,Bloodstream,Twocolors,Twocolors,Universal Music
SK - RADIO - TOP 100,2021,28,2021-28,82,Birds,Imagine Dragons,Imagine Dragons,Universal Music
SK - RADIO - TOP 100,2021,28,2021-28,83,I'll Wait,Kygo & Sasha Sloan,Kygo,Sony Music
SK - RADIO - TOP 100,2021,28,2021-28,84,Blinding Lights,The Weeknd,The Weeknd,Universal Music
SK - RADIO - TOP 100,2021,28,2021-28,85,Srdce nehasnou,Karel Gott/Charlotte Ella Gottová,Karel Gott,Supraphon
SK - RADIO - TOP 100,2021,28,2021-28,86,La Libertad,Alvaro Soler,Alvaro Soler,Universal Music
SK - RADIO - TOP 100,2021,28,2021-28,87,Dance Monkey,Tones And I,Tones And I,Warner Music
SK - RADIO - TOP 100,2021,28,2021-28,88,Control,Zoe Wees,Zoe Wees,Nan
SK - RADIO - TOP 100,2021,28,2021-28,89,Hypnotized,Purple Disco Machine & Sophie And The Giants,Purple Disco Machine,Sony Music
SK - RADIO - TOP 100,2021,28,2021-28,90,Titans (feat. Sia & Labrinth),Major Lazer,Major Lazer,Warner Music
SK - RADIO - TOP 100,2021,28,2021-28,91,Bad Liar,Imagine Dragons,Imagine Dragons,Universal Music
SK - RADIO - TOP 100,2021,28,2021-28,92,My Head & My Heart,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2021,28,2021-28,93,Thinking of You,Macy Gray,Macy Gray,Nan
SK - RADIO - TOP 100,2021,28,2021-28,94,All I Know So Far,P!Nk,P!Nk,Sony Music
SK - RADIO - TOP 100,2021,28,2021-28,95,Kiss Me More (feat. SZA),Doja Cat,Doja Cat,Sony Music
SK - RADIO - TOP 100,2021,28,2021-28,96,Leave Before You Love Me,Marshmello & Jonas Brothers,Marshmello,Universal Music
SK - RADIO - TOP 100,2021,28,2021-28,97,RITMO (Bad Boys For Life),Black Eyed Peas,Black Eyed Peas,Sony Music
SK - RADIO - TOP 100,2021,28,2021-28,98,Kométa (pre Gumpa),Desmod & Majself,Desmod,Universal Music
SK - RADIO - TOP 100,2021,28,2021-28,99,Dancing in the Moonlight (feat. NEIMY),Jubel,Jubel,Warner Music
SK - RADIO - TOP 100,2021,28,2021-28,100,Ur So F**kInG cOoL,Tones And I,Tones And I,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,1,Cover Me In Sunshine,P!Nk & Willow Sage Hart,P!Nk,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,2,Follow You,Imagine Dragons,Imagine Dragons,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,3,WITHOUT YOU,Kid Laroi,Kid Laroi,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,4,Faded Love,Leony,Leony,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,5,Iko Iko (My Bestie) [feat. Small Jam],Justin Wellington,Justin Wellington,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,6,Girls Like Us,Zoe Wees,Zoe Wees,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,7,Following the Sun,Super-Hi & Neeka,Super-Hi,Nan
SK - RADIO - TOP 100,2021,29,2021-29,8,Higher Power,Coldplay,Coldplay,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,9,Bad Habits,Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,10,Save Your Tears,The Weeknd,The Weeknd,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,11,One More Time (feat. Alida),Robin Schulz & Felix Jaehn,Robin Schulz,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,12,Floating Through Space,Sia & David Guetta,Sia,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,13,All We Got (feat. KIDDO),Robin Schulz,Robin Schulz,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,14,Little Bit of Love,Tom Grennan,Tom Grennan,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,15,Rezonancia,Katarína Knechtová,Katarína Knechtová,Sukuba Agency
SK - RADIO - TOP 100,2021,29,2021-29,16,Run,Onerepublic,Onerepublic,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,17,Mood (feat. iann dior),24Kgoldn,24Kgoldn,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,18,BED,Joel Corry & Raye & David Guetta,Joel Corry,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,19,Wasted Love (feat. Lagique),Ofenbach,Ofenbach,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,20,River,Tom Gregory,Tom Gregory,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,21,Afterglow,Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,22,Lifestyle (feat. Adam Levine),Jason Derulo,Jason Derulo,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,23,I Need You To Hate Me,Jc Stewart,Jc Stewart,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,24,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],Riton & Nightcrawlers,Riton,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,25,Hold On,Justin Bieber,Justin Bieber,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,26,Some Say,Nea,Nea,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,27,Golden,Harry Styles,Harry Styles,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,28,Anywhere Away from Here,Rag 'N' Bone Man & P!Nk,Rag 'N' Bone Man,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,29,We Are the People (feat. Bono & The Edge),Martin Garrix,Martin Garrix,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,30,Your Love (9PM),Atb & Topic & A7S,Atb,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,31,We're Good,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,32,Slnko,Škampi Na Žaru,Škampi Na Žaru,Nan
SK - RADIO - TOP 100,2021,29,2021-29,33,Peaches (feat. Daniel Caesar & GIVEON),Justin Bieber,Justin Bieber,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,34,Someone You Loved,Lewis Capaldi,Lewis Capaldi,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,35,Our Song,Anne-Marie & Niall Horan,Anne-Marie,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,36,Before You Go,Lewis Capaldi,Lewis Capaldi,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,37,Astronaut In the Ocean,Masked Wolf,Masked Wolf,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,38,Fireworks (feat. Moss Kena & The Knocks),Purple Disco Machine,Purple Disco Machine,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,39,MONTERO (Call Me By Your Name),Lil Nas X,Lil Nas X,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,40,In My Bones,Ray Dalton,Ray Dalton,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,41,Jerusalema,Master Kg & Nomcebo,Master Kg,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,42,Beautiful Madness,Michael Patrick Kelly,Michael Patrick Kelly,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,43,Hot Stuff,Kygo & Donna Summer,Kygo,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,44,The One (feat. VIZE),Rea Garvey,Rea Garvey,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,45,good 4 u,Olivia Rodrigo,Olivia Rodrigo,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,46,drivers license,Olivia Rodrigo,Olivia Rodrigo,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,47,Never Let Me Down,Vize & Tom Gregory,Vize,Kontor Records
SK - RADIO - TOP 100,2021,29,2021-29,48,you broke me first,Tate Mcrae,Tate Mcrae,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,49,Sweet Dreams,Alan Walker & Imanbek,Alan Walker,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,50,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,Maroon 5,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,51,Lovefool,Twocolors,Twocolors,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,52,Throwback,Michael Patrick Kelly,Michael Patrick Kelly,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,53,Ride It,Regard,Regard,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,54,Dance Monkey,Tones And I,Tones And I,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,55,Rather Be You,Tom Gregory,Tom Gregory,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,56,Senorita,Shawn Mendes & Camila Cabello,Shawn Mendes,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,57,Kings & Queens,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,58,Physical,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,59,Blinding Lights,The Weeknd,The Weeknd,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,60,Magia,Alvaro Soler,Alvaro Soler,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,61,The Business,Tiësto,Tiësto,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,62,Take You Dancing,Jason Derulo,Jason Derulo,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,63,Bad Liar,Imagine Dragons,Imagine Dragons,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,64,Only Human,Jonas Brothers,Jonas Brothers,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,65,Salt,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,66,Zatancuj si so mnou,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,67,Memories,Maroon 5,Maroon 5,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,68,Savage Love (Laxed - Siren Beat),Jawsh 685 & Jason Derulo,Jawsh 685,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,69,Love To Go,Lost Frequencies & Zonderling & Jones Kelvin,Lost Frequencies,Armada
SK - RADIO - TOP 100,2021,29,2021-29,70,Look Into My Eyes,Brando,Brando,Armada
SK - RADIO - TOP 100,2021,29,2021-29,71,Only Wanna Be With You (Pokémon 25 Version),Post Malone,Post Malone,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,72,Head Shoulders Knees&Toes (feat.Norma J. Martine),Ofenbach & Quarterhead,Ofenbach,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,73,Watermelon Sugar,Harry Styles,Harry Styles,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,74,Piece Of Your Heart,Meduza,Meduza,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,75,Control,Zoe Wees,Zoe Wees,Nan
SK - RADIO - TOP 100,2021,29,2021-29,76,Wellerman,Nathan Evans & 220 Kid & Billen Ted,Nathan Evans,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,77,Rasputin (2021 Remix),Majestic & Boney M,Majestic,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,78,Leave the Door Open,"Bruno Mars, Anderson .Paak & Silk Sonic","Bruno Mars, Anderson .Paak",Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,79,Titans (feat. Sia & Labrinth),Major Lazer,Major Lazer,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,80,goosebumps,Travis Scott,Travis Scott,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,81,Love Not War (The Tampa Beat),Jason Derulo & Nuka,Jason Derulo,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,82,I'll Wait,Kygo & Sasha Sloan,Kygo,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,83,Circles,Post Malone,Post Malone,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,84,Chucks,Mi Casa & Younotus,Mi Casa,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,85,Midnight Sky,Miley Cyrus,Miley Cyrus,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,86,Love Again,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,87,Hypnotized,Purple Disco Machine & Sophie And The Giants,Purple Disco Machine,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,88,Lasting Lover (feat. James Arthur),Sigala,Sigala,Sony Music
SK - RADIO - TOP 100,2021,29,2021-29,89,In Your Eyes,Robin Schulz & Alida,Robin Schulz,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,90,Post Malone (feat. RANI),Sam Feldt,Sam Feldt,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,91,Running Back To You,Martin Jensen & Alle Farben & Nico Santos,Martin Jensen,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,92,Bloodstream,Twocolors,Twocolors,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,93,"Run To Me (feat. Ringo Starr, Joseph Williams)",Steve Lukather,Steve Lukather,Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,94,Shallow,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,95,Past Life,Trevor Daniel & Selena Gomez,Trevor Daniel,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,96,La Libertad,Alvaro Soler,Alvaro Soler,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,97,Giants,Dermot Kennedy,Dermot Kennedy,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,98,Always Remember UsThis Way,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
SK - RADIO - TOP 100,2021,29,2021-29,99,Nenahraditeľná,Sima Martausová,Sima Martausová,Gajlo/Warner Music
SK - RADIO - TOP 100,2021,29,2021-29,100,Break My Heart,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2021,30,2021-30,1,Cover Me In Sunshine,P!Nk & Willow Sage Hart,P!Nk,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,2,Follow You,Imagine Dragons,Imagine Dragons,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,3,Higher Power,Coldplay,Coldplay,Warner Music
SK - RADIO - TOP 100,2021,30,2021-30,4,Following the Sun,Super-Hi & Neeka,Super-Hi,Nan
SK - RADIO - TOP 100,2021,30,2021-30,5,WITHOUT YOU,Kid Laroi,Kid Laroi,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,6,Iko Iko (My Bestie) [feat. Small Jam],Justin Wellington,Justin Wellington,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,7,Faded Love,Leony,Leony,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,8,Bad Habits,Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2021,30,2021-30,9,Girls Like Us,Zoe Wees,Zoe Wees,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,10,Save Your Tears,The Weeknd,The Weeknd,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,11,Little Bit of Love,Tom Grennan,Tom Grennan,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,12,BED,Joel Corry & Raye & David Guetta,Joel Corry,Warner Music
SK - RADIO - TOP 100,2021,30,2021-30,13,Run,Onerepublic,Onerepublic,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,14,Floating Through Space,Sia & David Guetta,Sia,Warner Music
SK - RADIO - TOP 100,2021,30,2021-30,15,One More Time (feat. Alida),Robin Schulz & Felix Jaehn,Robin Schulz,Warner Music
SK - RADIO - TOP 100,2021,30,2021-30,16,Rezonancia,Katarína Knechtová,Katarína Knechtová,Sukuba Agency
SK - RADIO - TOP 100,2021,30,2021-30,17,River,Tom Gregory,Tom Gregory,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,18,Wasted Love (feat. Lagique),Ofenbach,Ofenbach,Warner Music
SK - RADIO - TOP 100,2021,30,2021-30,19,Lifestyle (feat. Adam Levine),Jason Derulo,Jason Derulo,Warner Music
SK - RADIO - TOP 100,2021,30,2021-30,20,Fireworks (feat. Moss Kena & The Knocks),Purple Disco Machine,Purple Disco Machine,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,21,I Need You To Hate Me,Jc Stewart,Jc Stewart,Warner Music
SK - RADIO - TOP 100,2021,30,2021-30,22,good 4 u,Olivia Rodrigo,Olivia Rodrigo,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,23,Golden,Harry Styles,Harry Styles,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,24,Your Love (9PM),Atb & Topic & A7S,Atb,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,25,All We Got (feat. KIDDO),Robin Schulz,Robin Schulz,Warner Music
SK - RADIO - TOP 100,2021,30,2021-30,26,Our Song,Anne-Marie & Niall Horan,Anne-Marie,Warner Music
SK - RADIO - TOP 100,2021,30,2021-30,27,Anywhere Away from Here,Rag 'N' Bone Man & P!Nk,Rag 'N' Bone Man,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,28,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],Riton & Nightcrawlers,Riton,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,29,Peaches (feat. Daniel Caesar & GIVEON),Justin Bieber,Justin Bieber,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,30,Some Say,Nea,Nea,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,31,Slnko,Škampi Na Žaru,Škampi Na Žaru,Nan
SK - RADIO - TOP 100,2021,30,2021-30,32,Someone You Loved,Lewis Capaldi,Lewis Capaldi,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,33,Jerusalema,Master Kg & Nomcebo,Master Kg,Warner Music
SK - RADIO - TOP 100,2021,30,2021-30,34,Afterglow,Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2021,30,2021-30,35,MONTERO (Call Me By Your Name),Lil Nas X,Lil Nas X,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,36,Throwback,Michael Patrick Kelly,Michael Patrick Kelly,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,37,Mood (feat. iann dior),24Kgoldn,24Kgoldn,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,38,Love Again,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2021,30,2021-30,39,Before You Go,Lewis Capaldi,Lewis Capaldi,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,40,Lovefool,Twocolors,Twocolors,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,41,Sweet Dreams,Alan Walker & Imanbek,Alan Walker,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,42,Lost,Maroon 5,Maroon 5,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,43,Take You Dancing,Jason Derulo,Jason Derulo,Warner Music
SK - RADIO - TOP 100,2021,30,2021-30,44,drivers license,Olivia Rodrigo,Olivia Rodrigo,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,45,Love Not War (The Tampa Beat),Jason Derulo & Nuka,Jason Derulo,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,46,We're Good,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2021,30,2021-30,47,Titans (feat. Sia & Labrinth),Major Lazer,Major Lazer,Warner Music
SK - RADIO - TOP 100,2021,30,2021-30,48,Never Let Me Down,Vize & Tom Gregory,Vize,Kontor Records
SK - RADIO - TOP 100,2021,30,2021-30,49,Beautiful Madness,Michael Patrick Kelly,Michael Patrick Kelly,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,50,Control,Zoe Wees,Zoe Wees,Nan
SK - RADIO - TOP 100,2021,30,2021-30,51,Rather Be You,Tom Gregory,Tom Gregory,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,52,Magia,Alvaro Soler,Alvaro Soler,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,53,Only Wanna Be With You (Pokémon 25 Version),Post Malone,Post Malone,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,54,Hold On,Justin Bieber,Justin Bieber,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,55,We Are the People (feat. Bono & The Edge),Martin Garrix,Martin Garrix,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,56,Physical,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2021,30,2021-30,57,Hot Stuff,Kygo & Donna Summer,Kygo,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,58,Kings & Queens,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2021,30,2021-30,59,you broke me first,Tate Mcrae,Tate Mcrae,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,60,In My Bones,Ray Dalton,Ray Dalton,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,61,Senorita,Shawn Mendes & Camila Cabello,Shawn Mendes,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,62,Bad Liar,Imagine Dragons,Imagine Dragons,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,63,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,Maroon 5,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,64,Look Into My Eyes,Brando,Brando,Armada
SK - RADIO - TOP 100,2021,30,2021-30,65,Stay,Kid Laroi & Justin Bieber,Kid Laroi,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,66,Ride It,Regard,Regard,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,67,Post Malone (feat. RANI),Sam Feldt,Sam Feldt,Warner Music
SK - RADIO - TOP 100,2021,30,2021-30,68,Zatancuj si so mnou,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,69,The One (feat. VIZE),Rea Garvey,Rea Garvey,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,70,I'll Wait,Kygo & Sasha Sloan,Kygo,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,71,Memories,Maroon 5,Maroon 5,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,72,Only Human,Jonas Brothers,Jonas Brothers,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,73,Dance Monkey,Tones And I,Tones And I,Warner Music
SK - RADIO - TOP 100,2021,30,2021-30,74,Watermelon Sugar,Harry Styles,Harry Styles,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,75,Piece Of Your Heart,Meduza,Meduza,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,76,Let Me Reintroduce Myself,Gwen Stefani,Gwen Stefani,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,77,La Libertad,Alvaro Soler,Alvaro Soler,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,78,Giants,Dermot Kennedy,Dermot Kennedy,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,79,Savage Love (Laxed - Siren Beat),Jawsh 685 & Jason Derulo,Jawsh 685,Sony Music
SK - RADIO - TOP 100,2021,30,2021-30,80,In Your Eyes,Robin Schulz & Alida,Robin Schulz,Warner Music
SK - RADIO - TOP 100,2021,30,2021-30,81,Shallow,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
SK - RADIO - TOP 100,2021,30,2021-30,82,Leave Before You Love Me,Marshmello & Jonas Brothers,Marshmello,Universal Music
